# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
420.07  397.27  -22.80
392.69  394.79  2.10
534.26  568.65  34.39
507.86  543.89  36.03
453.81  496.45  42.64
474.73  447.90  -26.83
568.31  483.98  -84.33
436.94  401.93  -35.01
383.78  420.45  36.68
607.26  531.14  -76.12
610.36  408.86  -201.50
360.14  425.04  64.90
555.64  586.67  31.03
518.79  645.85  127.06
573.24  585.04  11.79
435.77  435.05  -0.73
606.45  553.01  -53.44
418.62  439.23  20.61
377.24  404.14  26.90
520.43  447.32  -73.11
706.51  720.05  13.54
609.45  498.42  -111.03
354.02  401.34  47.32
405.98  453.95  47.97
567.24  521.12  -46.12
481.00  423.55  -57.46
594.56  519.14  -75.42
595.88  482.00  -113.88
396.96  460.43  63.47
464.60  394.54  -70.06
352.95  380.07  27.12
375.90  407.85  31.95
418.25  414.52  -3.73
414.07  402.16  -11.91
350.01  377.30  27.30
444.77  473.55  28.78
493.09  483.77  -9.32
406.10  445.91  39.81
415.28  415.67  0.39
589.87  564.49  -25.39
607.47  691.19  83.72
393.62  503.44  109.82
396.72  444.96  48.24
403.95  391.71  -12.24
542.65  534.19  -8.46
502.23  541.71  39.48
528.69  575.20  46.52
655.31  513.03  -142.28
444.38  457.58  13.20
693.43  534.94  -158.49
384.27  458.33  74.06
452.16  461.34  9.18
787.99  665.83  -122.15
550.88  598.60  47.73
503.50  408.59  -94.91
627.62  588.19  -39.43
599.03  630.22  31.19
451.22  459.81  8.59
687.78  674.28  -13.51
507.60  585.24  77.63
492.91  447.73  -45.17
381.38  490.08  108.70
456.46  464.75  8.29
377.40  442.27  64.87
657.31  755.75  98.44
526.42  382.93  -143.49
439.30  466.36  27.07
633.87  661.53  27.66
479.14  583.74  104.60
538.61  469.02  -69.58
415.93  390.51  -25.42
457.02  417.82  -39.19
427.65  508.50  80.85
877.02  958.10  81.07
477.32  503.37  26.05
974.98  913.79  -61.20
583.98  491.29  -92.68
693.87  644.27  -49.60
445.17  592.31  147.14
363.41  386.09  22.67
463.77  378.78  -84.99
507.10  500.42  -6.67
671.10  667.21  -3.88
1099.20  1174.95  75.75
761.37  812.28  50.91
570.26  744.53  174.27
421.46  415.70  -5.75
534.86  592.36  57.50
687.42  690.89  3.47
498.54  544.14  45.60
377.88  448.28  70.40
636.21  599.19  -37.02
359.17  375.42  16.25
448.72  492.28  43.56
423.19  464.24  41.04
440.12  388.69  -51.42
682.61  651.84  -30.77
361.50  401.45  39.95
399.91  462.70  62.79
785.12  768.44  -16.69
461.26  476.82  15.56
446.94  499.91  52.97
385.29  415.98  30.68
619.35  668.18  48.83
385.93  386.85  0.92
385.62  412.50  26.88
395.11  452.34  57.22
546.07  408.91  -137.16
353.72  381.35  27.63
491.12  465.51  -25.61
542.23  496.06  -46.17
494.00  517.39  23.39
613.62  473.03  -140.58
479.05  531.44  52.39
370.12  379.69  9.57
356.68  390.23  33.56
371.36  400.03  28.67
385.69  427.47  41.78
398.59  412.01  13.42
377.17  428.53  51.36
425.91  530.00  104.09
474.38  526.41  52.03
411.94  443.04  31.09
620.62  840.64  220.02
450.22  457.73  7.51
573.18  515.52  -57.66
1809.63  1614.05  -195.59
751.00  725.33  -25.67
1010.52  972.36  -38.16
388.59  488.79  100.20
436.93  485.05  48.12
444.73  479.59  34.85
655.41  671.77  16.36
355.06  391.40  36.34
394.70  434.63  39.94
479.63  529.73  50.11
514.22  500.75  -13.47
464.02  471.00  6.99
572.90  606.75  33.85
385.34  468.79  83.45
677.89  660.40  -17.49
957.38  910.82  -46.57
438.76  429.63  -9.12
600.98  539.60  -61.38
509.83  502.17  -7.67
981.36  622.46  -358.90
597.26  704.96  107.70
434.76  441.41  6.65
558.02  570.94  12.92
680.84  557.86  -122.98
588.38  573.16  -15.21
501.34  556.75  55.41
635.31  725.37  90.06
382.06  409.63  27.57
380.44  405.28  24.85
441.37  419.11  -22.27
514.98  485.18  -29.80
623.19  584.78  -38.41
687.79  670.01  -17.78
482.73  450.62  -32.11
442.71  480.48  37.76
436.06  472.11  36.05
366.15  425.24  59.09
497.39  394.26  -103.13
408.29  420.55  12.26
576.91  533.26  -43.65
431.51  438.21  6.70
601.69  721.33  119.64
551.79  398.11  -153.68
719.63  684.39  -35.24
845.02  916.75  71.74
404.93  427.80  22.87
483.88  484.89  1.01
770.62  812.63  42.01
438.39  474.94  36.55
537.84  474.66  -63.18
348.02  375.91  27.89
1238.83  882.40  -356.43
398.33  419.45  21.12
396.81  400.09  3.28
684.75  538.25  -146.51
888.61  954.15  65.54
553.76  602.84  49.08
458.83  514.17  55.34
437.67  430.83  -6.84
433.87  456.36  22.48
385.08  426.11  41.03
893.03  795.34  -97.69
381.43  392.20  10.77
529.17  494.11  -35.07
414.22  437.31  23.09
493.16  386.25  -106.91
956.40  962.70  6.31
664.13  696.09  31.96
638.65  653.69  15.03
397.71  418.40  20.69
369.24  386.57  17.33
662.60  559.83  -102.77
882.42  891.14  8.72
387.16  418.05  30.89
623.39  536.19  -87.20
381.67  421.47  39.81
648.17  590.09  -58.08
540.13  558.28  18.14
541.04  560.00  18.96
864.69  719.21  -145.48
382.60  460.90  78.31
466.01  486.66  20.66
777.23  879.30  102.07
439.46  397.30  -42.17
449.07  466.67  17.60
617.60  683.34  65.73
381.84  469.82  87.98
662.66  659.08  -3.58
593.90  582.62  -11.28
451.51  482.32  30.81
669.52  579.83  -89.69
713.17  577.44  -135.73
635.08  503.22  -131.86
654.65  469.06  -185.60
357.43  383.71  26.28
480.29  565.38  85.09
495.12  459.05  -36.07
465.32  539.65  74.32
447.90  485.07  37.17
435.85  392.37  -43.49
368.63  387.73  19.10
586.50  511.78  -74.72
697.61  493.94  -203.68
598.21  715.82  117.61
433.48  502.85  69.37
380.92  431.11  50.19
1480.66  1503.44  22.78
717.58  588.50  -129.08
787.07  618.63  -168.44
450.99  479.85  28.86
449.91  437.56  -12.35
631.44  736.20  104.75
984.23  616.66  -367.57
407.15  467.37  60.22
380.20  444.02  63.82
420.67  415.92  -4.75
518.50  424.66  -93.85
416.78  496.35  79.57
548.29  608.84  60.55
650.51  735.09  84.58
543.66  614.44  70.77
522.81  544.12  21.31
362.98  400.82  37.84
540.45  629.40  88.95
549.34  519.47  -29.88
529.34  461.91  -67.42
542.40  659.30  116.90
346.50  385.37  38.87
388.91  416.24  27.34
886.13  725.66  -160.47
872.26  868.34  -3.93
655.45  622.74  -32.71
470.13  548.29  78.16
354.83  432.97  78.14
421.16  440.93  19.77
659.22  807.45  148.23
474.77  454.33  -20.44
391.75  429.83  38.09
510.79  438.96  -71.83
643.56  542.00  -101.55
392.71  422.57  29.87
821.13  847.34  26.21
369.02  382.16  13.14
490.13  492.81  2.68
382.14  388.26  6.12
436.64  522.59  85.94
1013.79  733.10  -280.69
356.24  457.87  101.64
936.90  966.42  29.52
543.06  559.25  16.19
577.06  445.24  -131.81
548.56  649.25  100.69
438.11  420.01  -18.09
616.37  524.72  -91.66
931.22  588.69  -342.53
453.63  439.87  -13.76
402.06  414.07  12.01
720.04  726.86  6.83
588.03  557.75  -30.28
406.61  398.47  -8.14
435.48  389.13  -46.35
533.09  559.22  26.13
445.74  407.89  -37.85
487.69  573.13  85.44
461.94  398.17  -63.77
358.87  427.93  69.06
460.21  564.58  104.37
507.64  533.03  25.38
606.88  521.03  -85.85
442.63  484.99  42.36
413.89  408.51  -5.38
575.54  577.64  2.11
532.12  480.60  -51.52
450.98  453.63  2.64
387.16  406.08  18.92
619.87  656.46  36.59
416.54  439.29  22.76
645.22  760.07  114.85
456.91  409.28  -47.63
463.76  533.29  69.53
535.83  530.08  -5.76
393.47  440.14  46.67
377.23  397.24  20.01
491.15  578.48  87.33
500.97  596.16  95.19
548.04  576.15  28.10
391.04  435.30  44.26
413.70  443.29  29.59
534.59  531.21  -3.38
383.59  406.02  22.43
352.82  369.87  17.05
521.09  557.84  36.75
587.39  500.56  -86.83
357.33  376.73  19.40
548.40  491.27  -57.13
374.98  405.90  30.92
555.58  525.73  -29.85
890.98  1042.30  151.32
430.14  425.61  -4.53
1004.44  1139.24  134.80
477.85  483.62  5.76
400.61  387.24  -13.37
416.81  431.86  15.05
432.06  441.68  9.63
613.40  633.40  19.99
412.27  426.75  14.48
755.00  680.74  -74.26
660.98  732.53  71.55
400.95  451.33  50.38
469.84  459.64  -10.20
368.72  436.29  67.57
483.19  489.67  6.48
469.68  463.38  -6.30
534.24  500.84  -33.40
633.10  662.67  29.57
663.54  769.21  105.68
429.92  444.79  14.86
609.27  706.01  96.74
365.19  386.88  21.69
455.15  485.45  30.30
393.08  422.21  29.13
571.59  609.91  38.31
775.18  885.77  110.58
881.77  1016.09  134.32
503.57  569.20  65.63
482.77  416.96  -65.81
888.34  1031.65  143.30
484.49  467.42  -17.07
457.86  547.89  90.03
400.70  403.31  2.61
504.65  387.28  -117.37
639.63  764.32  124.69
509.70  599.87  90.17
775.92  519.20  -256.72
629.05  628.28  -0.77
526.03  460.78  -65.25
452.86  432.27  -20.59
617.13  641.96  24.84
489.97  551.94  61.96
388.26  416.99  28.73
676.73  561.31  -115.42
466.64  490.99  24.35
435.62  424.87  -10.76
570.27  461.31  -108.96
403.23  418.58  15.35
418.08  399.64  -18.44
542.45  480.07  -62.39
356.37  389.32  32.95
645.02  453.43  -191.59
608.03  424.71  -183.33
1349.61  817.44  -532.17
491.82  502.40  10.59
619.72  550.02  -69.70
688.11  596.72  -91.38
529.21  565.21  36.01
408.11  507.68  99.57
834.14  737.12  -97.02
452.28  463.20  10.92
373.97  401.84  27.87
495.84  621.52  125.68
525.23  464.68  -60.56
693.18  599.44  -93.74
877.53  740.43  -137.11
614.66  514.16  -100.50
376.42  380.18  3.76
1227.13  1109.44  -117.69
476.54  434.21  -42.33
667.01  725.48  58.47
369.27  399.12  29.85
638.41  607.83  -30.58
715.59  448.49  -267.09
659.48  776.68  117.20
427.31  411.81  -15.51
511.98  534.26  22.28
605.55  554.74  -50.81
632.45  740.92  108.47
608.90  645.54  36.64
352.26  419.59  67.33
438.76  456.11  17.35
372.97  445.64  72.67
515.82  538.68  22.86
436.12  444.97  8.85
456.82  473.23  16.42
360.85  399.53  38.69
498.86  518.86  20.01
457.84  464.05  6.21
489.41  458.15  -31.26
437.05  406.68  -30.37
577.87  619.05  41.18
387.23  397.76  10.53
429.03  495.07  66.03
940.12  959.49  19.38
369.15  391.73  22.59
381.18  438.94  57.76
496.47  523.29  26.82
425.84  422.64  -3.20
400.08  422.68  22.60
587.43  433.52  -153.92
575.55  590.85  15.30
487.85  559.00  71.15
571.26  608.25  36.99
529.04  473.54  -55.50
389.22  455.02  65.79
345.40  386.66  41.26
770.11  784.46  14.35
734.23  736.83  2.59
400.27  429.76  29.49
476.98  427.90  -49.09
453.51  545.58  92.07
401.69  433.47  31.78
472.88  461.38  -11.50
522.10  491.77  -30.34
482.36  472.92  -9.44
643.89  714.04  70.15
489.37  483.28  -6.09
530.56  381.78  -148.78
760.77  628.79  -131.98
421.70  475.85  54.15
559.51  543.46  -16.05
444.61  381.89  -62.72
430.21  448.65  18.44
518.42  564.64  46.21
746.73  712.42  -34.31
437.31  435.47  -1.84
470.72  536.80  66.08
421.82  473.70  51.88
599.68  583.75  -15.94
698.87  793.11  94.24
534.08  520.28  -13.80
552.59  520.49  -32.10
516.55  567.34  50.79
603.67  577.86  -25.81
390.30  459.83  69.53
1075.58  872.80  -202.78
439.51  533.55  94.03
401.58  409.07  7.49
419.80  423.67  3.88
575.35  568.13  -7.22
398.76  396.13  -2.63
610.11  717.82  107.72
736.54  600.87  -135.68
687.54  760.83  73.29
645.71  657.62  11.91
478.61  524.70  46.09
373.16  445.71  72.55
403.43  390.32  -13.11
361.82  427.24  65.42
668.09  516.92  -151.17
589.36  556.51  -32.85
448.57  491.68  43.11
362.66  412.41  49.75
422.50  513.87  91.37
904.16  924.96  20.80
521.76  436.84  -84.92
537.92  719.26  181.34
505.14  556.65  51.51
812.82  814.62  1.81
412.60  437.93  25.33
425.93  403.64  -22.29
424.67  559.51  134.84
503.74  473.78  -29.96
626.26  481.57  -144.69
458.81  450.81  -7.99
603.70  661.86  58.16
353.34  387.22  33.88
411.33  434.32  22.99
574.83  541.04  -33.79
345.14  375.35  30.22
1009.95  1217.84  207.89
469.44  519.47  50.04
768.87  847.37  78.50
1164.29  1087.29  -77.00
456.78  415.59  -41.18
500.45  386.63  -113.82
569.78  573.46  3.67
710.12  508.95  -201.17
475.32  416.05  -59.27
435.59  437.75  2.16
543.24  660.98  117.74
421.32  389.24  -32.08
429.65  478.19  48.54
377.78  418.21  40.43
346.49  374.59  28.10
438.13  517.35  79.23
390.15  458.21  68.06
562.35  471.84  -90.51
367.68  399.40  31.72
448.91  551.71  102.80
377.85  390.95  13.10
359.30  381.30  22.00
408.92  466.87  57.95
854.06  752.42  -101.64
416.52  432.18  15.66
489.70  578.59  88.89
858.00  586.08  -271.92
830.04  733.56  -96.48
608.68  587.21  -21.47
2187.13  1795.80  -391.33
507.51  458.56  -48.95
484.85  528.39  43.54
597.34  503.72  -93.61
731.40  712.58  -18.82
748.71  680.70  -68.01
359.87  388.32  28.45
487.74  492.71  4.96
546.87  537.52  -9.36
469.13  467.69  -1.43
512.20  457.95  -54.26
454.44  452.41  -2.03
509.92  491.60  -18.32
446.84  513.80  66.96
370.15  403.85  33.71
510.80  469.83  -40.97
558.53  516.18  -42.34
625.37  698.13  72.76
369.52  386.28  16.76
474.13  636.16  162.03
818.41  589.02  -229.39
597.85  512.79  -85.06
1726.82  1744.95  18.13
511.19  542.09  30.90
419.56  415.87  -3.69
715.46  603.12  -112.35
436.29  461.96  25.67
365.49  390.68  25.19
539.40  693.97  154.58
430.14  405.59  -24.55
505.33  564.42  59.09
584.87  607.83  22.97
314.34  385.45  71.11
617.58  507.39  -110.19
408.41  470.02  61.61
438.50  517.61  79.11
420.65  509.40  88.75
849.19  769.29  -79.90
392.26  399.11  6.85
556.67  420.77  -135.90
378.69  517.25  138.56
437.34  517.12  79.78
517.01  585.26  68.25
394.42  462.29  67.88
634.43  585.67  -48.76
780.36  789.51  9.15
358.29  376.97  18.69
546.01  530.63  -15.39
431.95  475.45  43.51
634.36  419.54  -214.82
590.43  603.83  13.40
425.54  463.26  37.73
633.96  460.83  -173.12
461.71  404.92  -56.78
609.96  659.31  49.34
797.93  648.07  -149.86
363.99  375.10  11.11
709.89  881.81  171.92
450.91  541.18  90.27
711.34  703.72  -7.62
597.36  663.88  66.52
502.05  539.19  37.15
464.72  495.66  30.94
617.90  661.98  44.08
442.52  467.95  25.43
658.48  580.46  -78.02
470.24  485.33  15.08
554.75  644.16  89.41
594.80  661.18  66.38
464.65  413.50  -51.15
649.50  633.53  -15.97
418.57  382.84  -35.74
890.59  765.42  -125.17
600.85  616.61  15.76
735.06  677.42  -57.64
361.16  401.30  40.15
671.47  561.40  -110.08
658.84  684.82  25.99
440.01  425.96  -14.05
743.12  585.74  -157.38
444.12  391.73  -52.39
482.16  439.63  -42.53
655.59  619.66  -35.93
378.37  414.79  36.42
1146.26  1260.28  114.02
343.82  380.87  37.06
474.59  461.30  -13.29
908.72  790.22  -118.50
383.14  430.85  47.71
524.71  611.25  86.55
722.17  688.59  -33.57
388.75  411.33  22.58
374.92  395.09  20.16
405.70  464.52  58.83
434.20  471.57  37.37
662.70  674.32  11.62
399.22  399.83  0.61
358.57  420.82  62.25
417.86  502.60  84.74
719.45  509.63  -209.82
517.58  491.29  -26.29
359.47  403.36  43.89
358.35  379.55  21.20
891.87  1029.80  137.93
659.09  616.27  -42.82
422.34  433.39  11.06
551.86  586.15  34.29
517.73  450.34  -67.40
408.57  398.42  -10.15
414.83  426.02  11.19
1155.77  1049.88  -105.88
385.71  408.23  22.53
469.73  527.26  57.53
719.64  591.64  -128.00
430.37  405.64  -24.73
670.65  534.93  -135.72
458.31  471.41  13.11
390.25  465.37  75.12
1504.91  1134.88  -370.04
347.14  390.96  43.82
570.71  514.85  -55.86
740.17  631.93  -108.24
367.73  395.72  27.99
535.83  505.39  -30.44
523.77  474.86  -48.91
372.04  412.77  40.73
531.16  635.96  104.80
740.68  799.43  58.75
611.07  531.68  -79.39
451.26  467.54  16.27
645.75  494.26  -151.50
391.51  458.10  66.59
708.10  687.29  -20.81
1147.23  873.82  -273.41
526.43  543.69  17.26
487.05  450.11  -36.94
427.38  487.24  59.86
397.93  400.36  2.43
389.11  405.43  16.32
474.00  397.04  -76.96
350.30  379.69  29.39
435.32  449.95  14.62
349.48  393.60  44.13
497.71  498.76  1.05
421.57  504.54  82.97
395.02  414.24  19.22
493.71  430.89  -62.82
475.81  483.80  7.99
411.97  404.80  -7.17
368.77  418.65  49.88
518.60  477.59  -41.01
391.77  438.22  46.45
605.73  625.26  19.53
412.77  469.69  56.92
555.79  577.58  21.80
423.56  404.94  -18.62
350.43  426.59  76.16
360.42  420.33  59.91
541.53  564.58  23.05
397.70  472.81  75.11
350.41  404.24  53.83
806.20  1111.74  305.54
621.06  480.14  -140.92
577.90  558.71  -19.19
354.28  442.88  88.59
561.59  429.83  -131.76
857.41  806.34  -51.06
753.01  532.05  -220.96
985.66  618.48  -367.18
472.73  432.62  -40.11
398.91  378.46  -20.46
513.17  407.75  -105.42
387.10  410.37  23.27
469.99  513.95  43.96
380.29  422.70  42.41
556.50  555.56  -0.94
466.70  504.37  37.67
881.27  682.05  -199.22
403.86  426.97  23.10
493.18  521.98  28.79
476.67  532.73  56.05
595.21  678.18  82.97
378.34  374.28  -4.05
1228.46  1205.30  -23.17
690.34  865.64  175.30
526.87  531.85  4.98
603.07  600.76  -2.32
413.86  590.68  176.82
769.56  557.04  -212.52
422.09  406.53  -15.57
443.62  519.87  76.26
715.83  861.00  145.17
615.18  483.90  -131.28
631.20  458.08  -173.12
559.45  546.35  -13.10
497.78  457.51  -40.27
682.28  577.32  -104.96
729.34  733.65  4.31
635.32  724.10  88.78
513.12  576.43  63.31
444.52  555.57  111.04
593.06  534.59  -58.47
438.06  441.25  3.19
361.09  487.24  126.15
592.10  711.07  118.97
547.62  492.50  -55.12
587.02  508.56  -78.46
845.85  907.85  62.01
555.68  458.23  -97.46
600.45  476.42  -124.02
789.49  954.07  164.58
394.79  435.37  40.58
473.54  419.82  -53.72
509.24  518.48  9.24
367.86  495.12  127.26
533.38  530.23  -3.15
623.38  725.72  102.34
447.87  459.47  11.59
475.02  498.53  23.51
733.80  741.58  7.78
717.15  540.04  -177.12
439.98  412.92  -27.06
685.10  744.74  59.64
442.03  395.16  -46.87
583.85  758.36  174.52
445.72  541.50  95.78
549.91  644.21  94.30
553.73  545.90  -7.82
641.87  718.40  76.52
371.46  386.32  14.86
372.05  378.03  5.99
360.32  390.41  30.09
662.62  666.25  3.63
2148.25  1427.03  -721.21
580.22  584.80  4.57
601.95  608.46  6.51
485.52  503.64  18.12
336.31  411.61  75.30
442.06  452.90  10.84
689.30  697.29  8.00
678.39  603.65  -74.74
428.03  487.70  59.67
427.05  441.27  14.22
618.99  689.17  70.18
407.27  410.36  3.09
604.52  543.96  -60.55
1017.45  966.81  -50.64
373.37  443.26  69.89
482.27  471.17  -11.11
435.77  464.24  28.47
461.94  484.93  22.99
523.30  382.31  -140.99
583.10  525.73  -57.37
776.39  754.27  -22.12
585.89  554.62  -31.27
360.88  376.12  15.24
548.06  558.79  10.72
386.59  458.86  72.27
475.94  465.65  -10.30
491.51  425.07  -66.44
380.72  521.94  141.22
780.17  723.86  -56.31
470.91  470.21  -0.69
651.57  661.93  10.36
537.51  599.64  62.13
566.70  511.44  -55.26
457.89  528.09  70.20
557.35  604.37  47.01
531.85  614.78  82.93
712.04  519.99  -192.05
369.71  475.79  106.08
612.73  586.66  -26.08
573.38  518.23  -55.15
701.07  637.65  -63.41
514.49  465.89  -48.60
418.86  562.08  143.22
858.59  723.08  -135.51
694.07  592.74  -101.33
408.48  385.45  -23.03
387.48  444.46  56.99
456.50  469.55  13.05
544.77  527.81  -16.97
369.74  408.23  38.49
635.51  598.50  -37.01
652.95  624.89  -28.05
349.30  447.79  98.49
405.56  378.58  -26.97
744.23  582.33  -161.90
524.34  519.03  -5.31
472.96  386.36  -86.60
630.88  658.36  27.48
442.99  449.12  6.13
435.89  455.84  19.96
643.54  450.64  -192.90
591.33  563.80  -27.53
955.51  911.17  -44.34
480.03  492.70  12.67
406.31  510.62  104.31
603.46  692.86  89.40
357.40  373.07  15.67
524.21  438.11  -86.10
349.77  423.88  74.11
403.62  413.17  9.55
470.57  507.44  36.87
460.46  516.38  55.92
368.67  385.13  16.47
848.40  755.95  -92.45
561.80  537.38  -24.42
476.64  528.34  51.70
370.30  387.62  17.32
576.69  577.24  0.54
721.60  702.59  -19.01
666.14  770.15  104.01
382.79  422.80  40.01
778.06  788.41  10.35
693.72  769.71  75.99
507.82  465.15  -42.67
392.22  539.35  147.13
387.27  419.39  32.12
346.17  373.63  27.46
485.04  486.69  1.64
774.83  898.45  123.62
486.06  474.78  -11.28
454.39  449.21  -5.18
408.20  410.64  2.44
600.83  600.54  -0.29
617.05  675.19  58.15
432.25  430.35  -1.90
429.38  471.01  41.63
388.56  410.40  21.85
448.58  597.98  149.40
505.77  509.44  3.67
643.03  469.51  -173.51
488.15  498.02  9.87
423.43  434.16  10.73
770.90  670.72  -100.18
1141.93  965.83  -176.10
467.97  440.19  -27.78
459.13  448.57  -10.56
467.91  550.00  82.09
505.06  492.47  -12.58
716.45  597.42  -119.03
500.74  531.53  30.79
1092.24  1102.20  9.96
390.48  534.33  143.85
361.54  427.25  65.72
517.09  505.77  -11.32
473.11  531.71  58.60
513.18  463.61  -49.57
475.03  522.46  47.43
390.08  466.76  76.68
632.17  688.13  55.96
556.46  478.70  -77.76
591.91  486.61  -105.30
417.52  466.39  48.87
523.74  503.16  -20.58
613.63  610.03  -3.60
474.24  428.22  -46.02
351.69  401.41  49.72
1261.55  1031.06  -230.49
505.24  478.53  -26.71
1069.40  737.15  -332.25
404.38  411.64  7.26
371.56  374.75  3.19
446.54  524.57  78.03
349.06  401.20  52.14
598.93  540.25  -58.67
955.62  818.03  -137.59
367.71  403.47  35.77
435.46  402.39  -33.07
360.84  372.67  11.83
498.10  440.85  -57.25
759.81  776.05  16.24
454.87  445.01  -9.86
426.38  431.52  5.14
683.90  577.97  -105.93
404.62  467.36  62.74
456.85  431.01  -25.84
436.00  484.00  48.00
393.08  383.88  -9.20
430.92  431.89  0.97
421.92  506.69  84.77
417.42  437.60  20.18
560.85  526.71  -34.13
392.45  415.57  23.12
488.52  484.37  -4.15
569.37  640.29  70.92
487.38  442.89  -44.49
935.03  910.90  -24.13
536.58  585.82  49.24
470.22  456.53  -13.68
647.17  769.93  122.75
400.01  462.56  62.55
456.54  486.00  29.46
484.25  458.42  -25.83
410.70  478.18  67.47
810.58  823.14  12.56
489.85  474.72  -15.12
369.66  381.82  12.16
1247.82  741.81  -506.01
415.19  434.24  19.05
363.84  381.85  18.01
587.83  609.43  21.61
493.19  613.46  120.27
571.12  722.97  151.85
480.43  597.52  117.09
569.94  653.32  83.38
514.16  589.72  75.56
485.16  470.66  -14.50
446.81  414.09  -32.73
656.88  533.64  -123.24
503.36  475.52  -27.83
354.37  398.45  44.09
435.46  461.51  26.05
469.74  422.23  -47.51
435.10  494.72  59.62
655.77  670.79  15.03
575.19  500.61  -74.57
438.17  460.35  22.18
515.13  554.25  39.12
1018.10  755.38  -262.72
1092.94  1006.25  -86.69
542.45  541.51  -0.93
529.58  591.89  62.31
469.95  507.96  38.01
349.45  376.81  27.36
695.69  829.38  133.69
746.26  640.63  -105.63
511.83  630.89  119.06
351.94  385.05  33.11
923.41  884.04  -39.38
592.38  677.01  84.63
514.11  491.16  -22.95
679.58  584.96  -94.62
570.76  964.76  394.00
452.97  490.56  37.59
443.75  420.94  -22.81
444.83  467.21  22.38
353.72  404.76  51.04
617.87  767.91  150.04
363.84  388.53  24.70
1018.62  1103.97  85.35
571.43  596.67  25.24
354.65  470.21  115.56
408.46  476.04  67.58
453.99  429.77  -24.21
496.70  598.40  101.71
353.03  381.63  28.60
917.95  790.08  -127.88
526.81  532.25  5.44
621.71  631.98  10.27
888.77  882.36  -6.41
509.98  468.97  -41.01
616.45  618.40  1.95
351.04  377.29  26.25
436.65  422.65  -14.00
1262.10  1135.50  -126.60
471.63  398.96  -72.67
989.22  575.91  -413.31
640.17  633.34  -6.83
505.09  553.88  48.80
600.00  573.88  -26.12
850.96  958.51  107.54
415.41  424.36  8.95
577.69  580.12  2.43
1392.00  1440.17  48.17
819.86  709.74  -110.11
548.82  594.79  45.97
722.50  712.20  -10.30
513.92  487.56  -26.36
572.92  629.59  56.67
920.68  768.32  -152.36
407.69  523.50  115.81
684.56  555.64  -128.93
344.23  447.15  102.92
496.64  538.92  42.28
636.53  745.61  109.08
363.06  384.05  20.99
939.33  1020.95  81.62
401.82  442.29  40.47
437.36  395.34  -42.03
460.27  425.40  -34.87
521.66  440.62  -81.04
793.71  779.02  -14.70
464.48  541.10  76.62
550.79  473.40  -77.39
403.79  387.14  -16.64
788.88  742.21  -46.67
611.67  634.01  22.34
600.15  501.71  -98.45
459.98  466.71  6.73
414.02  465.43  51.41
719.07  501.52  -217.55
487.49  444.70  -42.79
802.14  650.45  -151.69
401.25  446.48  45.24
698.45  737.79  39.34
1129.89  660.22  -469.67
682.54  579.86  -102.69
692.72  700.39  7.68
499.47  477.39  -22.07
466.98  472.06  5.08
1050.57  671.58  -378.99
529.02  471.85  -57.17
846.61  741.65  -104.96
658.48  803.36  144.88
470.24  507.02  36.77
455.68  510.02  54.35
713.66  1175.04  461.37
358.58  427.69  69.12
459.71  458.38  -1.33
836.68  690.25  -146.44
407.41  374.49  -32.92
424.92  459.16  34.24
582.36  625.53  43.18
453.20  573.10  119.90
393.12  391.44  -1.68
444.51  487.14  42.63
363.87  412.72  48.86
775.98  789.59  13.61
538.62  506.00  -32.61
395.08  404.30  9.22
558.66  563.30  4.64
551.63  593.41  41.79
477.07  461.72  -15.35
386.78  419.24  32.47
612.40  548.52  -63.88
510.68  463.04  -47.65
611.44  659.45  48.01
393.25  392.16  -1.09
635.02  564.28  -70.74
392.35  530.99  138.64
624.31  647.09  22.78
662.77  489.78  -172.99
540.91  525.41  -15.50
394.29  395.32  1.03
1112.13  1115.45  3.33
382.46  392.55  10.09
452.22  478.78  26.56
566.40  728.36  161.95
488.13  468.24  -19.89
539.00  637.80  98.81
1255.09  1121.62  -133.48
636.94  651.23  14.29
446.35  421.26  -25.09
355.89  391.44  35.55
1101.25  1195.49  94.24
487.03  517.04  30.01
367.97  411.71  43.75
745.48  693.83  -51.65
378.89  412.30  33.41
619.09  675.69  56.60
446.07  514.59  68.53
385.08  404.48  19.40
381.00  430.84  49.84
588.80  458.36  -130.44
450.88  421.23  -29.64
413.80  542.48  128.68
476.54  458.84  -17.71
385.57  467.41  81.84
501.35  572.11  70.76
491.17  557.04  65.87
703.93  691.87  -12.06
525.10  537.73  12.63
1016.51  1020.37  3.86
543.26  570.85  27.58
406.13  393.12  -13.01
433.12  492.85  59.72
394.36  470.63  76.27
383.88  422.34  38.45
454.02  412.93  -41.09
649.44  649.66  0.21
777.03  815.34  38.31
459.63  541.04  81.42
449.50  463.14  13.64
519.37  505.43  -13.94
591.27  500.38  -90.88
400.15  421.89  21.73
458.13  405.20  -52.93
394.13  472.14  78.01
538.93  498.82  -40.10
578.03  494.18  -83.85
740.16  844.53  104.38
384.54  385.12  0.58
517.17  432.67  -84.50
565.85  643.08  77.23
391.72  388.83  -2.88
442.42  499.26  56.84
367.18  401.83  34.64
393.48  393.55  0.06
794.07  797.03  2.97
431.25  530.57  99.32
543.01  611.82  68.81
368.28  413.21  44.93
498.24  584.28  86.04
411.15  454.35  43.20
381.07  436.07  55.00
