# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
346.17  368.92  22.75
485.04  472.31  -12.74
774.83  851.04  76.21
486.06  442.82  -43.24
454.39  441.46  -12.93
408.20  399.48  -8.72
600.83  551.88  -48.95
617.05  679.67  62.62
432.25  421.69  -10.56
429.38  479.84  50.46
388.56  402.71  14.15
448.58  637.06  188.48
505.77  480.69  -25.08
643.03  459.61  -183.42
488.15  486.63  -1.52
423.43  438.72  15.29
770.90  681.19  -89.71
1141.93  979.82  -162.11
467.97  439.68  -28.30
459.13  432.92  -26.21
467.91  526.39  58.47
505.06  479.37  -25.69
716.45  589.81  -126.63
500.74  486.22  -14.51
1092.24  1051.40  -40.84
390.48  552.11  161.63
361.54  421.44  59.90
517.09  488.15  -28.94
473.11  551.27  78.17
513.18  499.26  -13.92
475.03  496.68  21.65
390.08  450.50  60.42
632.17  696.83  64.66
556.46  497.61  -58.85
591.91  470.13  -121.78
417.52  461.67  44.14
523.74  507.03  -16.71
613.63  612.12  -1.50
474.24  437.04  -37.20
351.69  397.36  45.67
1261.55  1013.15  -248.40
505.24  500.70  -4.54
1069.40  729.80  -339.60
404.38  424.47  20.09
371.56  375.26  3.70
446.54  509.07  62.52
349.06  407.55  58.49
598.93  535.77  -63.16
955.62  835.46  -120.16
367.71  412.92  45.22
435.46  412.41  -23.05
360.84  370.66  9.82
498.10  427.36  -70.73
759.81  806.78  46.97
454.87  443.15  -11.71
426.38  431.18  4.81
683.90  569.77  -114.14
404.62  454.87  50.24
456.85  422.08  -34.77
436.00  483.18  47.18
393.08  377.03  -16.05
430.92  416.57  -14.35
421.92  454.77  32.86
417.42  458.71  41.29
560.85  544.28  -16.56
392.45  400.23  7.79
488.52  478.09  -10.43
569.37  641.62  72.25
487.38  441.17  -46.21
935.03  899.91  -35.13
536.58  588.18  51.60
470.22  428.60  -41.62
647.17  763.74  116.57
400.01  435.05  35.04
456.54  484.49  27.96
484.25  455.01  -29.24
410.70  458.51  47.81
810.58  819.96  9.38
489.85  466.19  -23.66
369.66  383.91  14.25
1247.82  700.51  -547.31
415.19  420.28  5.09
363.84  389.12  25.29
587.83  596.91  9.09
493.19  586.17  92.98
571.12  688.11  116.98
480.43  608.13  127.70
569.94  655.29  85.35
514.16  602.30  88.14
485.16  500.03  14.87
446.81  419.17  -27.65
656.88  519.19  -137.69
503.36  473.61  -29.75
354.37  394.89  40.52
435.46  474.77  39.31
469.74  444.57  -25.17
435.10  489.93  54.83
655.77  660.93  5.16
575.19  486.24  -88.95
438.17  471.64  33.47
515.13  590.69  75.55
1018.10  852.56  -165.54
1092.94  1009.36  -83.58
542.45  526.11  -16.33
529.58  574.74  45.17
469.95  444.26  -25.69
349.45  375.70  26.25
695.69  792.50  96.82
746.26  662.51  -83.75
511.83  634.17  122.34
351.94  379.90  27.96
923.41  851.54  -71.87
592.38  712.06  119.68
514.11  475.04  -39.08
679.58  685.16  5.58
570.76  933.66  362.90
452.97  473.90  20.92
443.75  419.94  -23.81
444.83  481.60  36.77
353.72  398.55  44.83
617.87  726.33  108.46
363.84  390.23  26.39
1018.62  1066.04  47.42
571.43  608.97  37.55
354.65  419.98  65.32
408.46  512.93  104.46
453.99  429.39  -24.59
496.70  603.10  106.40
353.03  380.82  27.79
917.95  814.55  -103.41
526.81  525.00  -1.80
621.71  625.53  3.81
888.77  868.63  -20.14
509.98  477.06  -32.92
616.45  619.62  3.17
351.04  401.07  50.03
436.65  420.65  -16.00
1262.10  1182.13  -79.97
471.63  405.98  -65.65
989.22  595.35  -393.88
640.17  605.94  -34.23
505.09  545.65  40.57
600.00  572.53  -27.46
850.96  810.70  -40.27
415.41  404.18  -11.23
577.69  604.69  27.00
1392.00  1451.19  59.19
819.86  761.26  -58.60
548.82  588.93  40.11
722.50  694.08  -28.43
513.92  486.84  -27.08
572.92  635.74  62.82
920.68  762.08  -158.60
407.69  514.22  106.53
684.56  536.29  -148.27
344.23  440.54  96.31
496.64  515.41  18.77
636.53  741.54  105.01
363.06  389.53  26.47
939.33  1015.65  76.32
401.82  430.45  28.63
437.36  399.21  -38.16
460.27  421.46  -38.80
521.66  439.94  -81.72
793.71  786.40  -7.31
464.48  540.24  75.76
550.79  494.08  -56.71
403.79  406.36  2.58
788.88  761.37  -27.51
611.67  633.95  22.28
600.15  515.56  -84.59
459.98  453.29  -6.69
414.02  419.59  5.57
719.07  488.36  -230.71
487.49  448.81  -38.69
802.14  681.66  -120.48
401.25  442.45  41.20
698.45  693.28  -5.18
1129.89  679.16  -450.72
682.54  597.97  -84.57
692.72  683.49  -9.23
499.47  460.96  -38.50
466.98  437.68  -29.30
1050.57  630.81  -419.77
529.02  457.46  -71.56
846.61  659.47  -187.14
658.48  771.69  113.21
470.24  508.63  38.38
455.68  514.71  59.03
713.66  421.67  -291.99
358.58  449.23  90.65
459.71  456.89  -2.82
836.68  706.32  -130.37
407.41  377.76  -29.65
424.92  481.02  56.10
582.36  607.90  25.54
453.20  577.85  124.65
393.12  406.84  13.72
444.51  482.84  38.33
363.87  415.59  51.72
775.98  775.80  -0.18
538.62  522.76  -15.86
395.08  405.70  10.63
558.66  555.42  -3.24
551.63  578.32  26.69
477.07  465.00  -12.08
386.78  411.90  25.12
612.40  545.56  -66.84
510.68  472.96  -37.72
611.44  663.46  52.01
393.25  394.65  1.40
635.02  555.73  -79.29
392.35  515.73  123.38
624.31  632.68  8.38
662.77  518.05  -144.72
540.91  498.19  -42.72
394.29  390.49  -3.80
1112.13  1073.26  -38.87
382.46  408.62  26.16
452.22  473.38  21.16
566.40  719.86  153.46
488.13  439.77  -48.36
539.00  575.41  36.41
1255.09  1248.11  -6.99
636.94  632.33  -4.61
446.35  427.72  -18.63
355.89  402.43  46.54
1101.25  1072.51  -28.75
487.03  503.19  16.16
367.97  407.05  39.08
745.48  660.38  -85.10
378.89  423.68  44.79
619.09  687.67  68.58
446.07  527.42  81.35
385.08  399.28  14.20
381.00  421.70  40.70
588.80  444.95  -143.85
450.88  424.54  -26.33
413.80  541.64  127.84
476.54  432.71  -43.83
385.57  460.22  74.65
501.35  574.69  73.34
491.17  549.01  57.84
703.93  663.68  -40.25
525.10  540.69  15.59
1016.51  959.86  -56.65
543.26  556.35  13.09
406.13  398.29  -7.85
433.12  493.31  60.18
394.36  489.87  95.51
383.88  423.68  39.80
454.02  408.15  -45.87
649.44  671.63  22.19
777.03  850.54  73.51
459.63  526.34  66.72
449.50  455.20  5.70
519.37  506.31  -13.06
591.27  487.27  -104.00
400.15  422.91  22.76
458.13  395.23  -62.90
394.13  482.25  88.12
538.93  506.90  -32.03
578.03  463.93  -114.10
740.16  753.52  13.36
384.54  392.26  7.72
517.17  422.95  -94.22
565.85  648.61  82.76
391.72  392.42  0.70
442.42  482.84  40.42
367.18  393.07  25.89
393.48  397.80  4.31
794.07  798.13  4.06
431.25  545.78  114.53
543.01  639.54  96.52
368.28  417.31  49.03
498.24  568.79  70.55
411.15  449.82  38.67
381.07  439.89  58.82
525.37  517.32  -8.05
892.76  781.59  -111.17
382.95  410.65  27.71
365.71  379.42  13.71
608.28  555.29  -52.99
400.57  387.46  -13.11
408.34  413.46  5.12
591.67  643.60  51.93
384.91  427.14  42.23
378.72  389.47  10.75
1048.42  940.53  -107.88
432.69  513.12  80.43
540.61  631.42  90.81
689.85  711.43  21.59
542.58  519.16  -23.42
357.52  404.74  47.23
431.96  443.18  11.22
541.37  561.45  20.07
636.44  599.53  -36.92
407.33  452.78  45.46
404.95  425.91  20.96
376.27  378.66  2.39
429.84  404.35  -25.49
845.43  844.52  -0.91
674.30  645.74  -28.56
478.95  523.54  44.58
425.21  474.16  48.95
487.06  505.81  18.75
628.61  636.61  8.00
591.75  648.02  56.27
652.39  466.28  -186.11
588.95  617.84  28.90
385.92  416.67  30.75
659.96  694.11  34.15
620.79  610.84  -9.95
612.43  692.78  80.34
542.01  538.64  -3.38
500.35  557.33  56.98
608.44  778.10  169.67
672.11  711.15  39.03
544.43  542.40  -2.03
398.88  429.83  30.95
452.05  545.89  93.84
465.66  498.50  32.84
565.21  481.06  -84.16
476.00  406.60  -69.41
693.65  519.20  -174.45
446.55  395.85  -50.70
493.02  565.92  72.90
465.25  418.20  -47.05
506.49  476.46  -30.03
455.46  589.00  133.53
450.69  512.48  61.80
475.96  430.47  -45.49
647.60  636.46  -11.14
478.40  581.62  103.22
394.78  412.44  17.66
502.85  515.39  12.54
493.53  402.85  -90.68
408.63  415.79  7.16
531.95  466.88  -65.07
1092.89  1285.88  192.99
415.86  489.58  73.72
437.11  437.04  -0.07
619.13  611.58  -7.55
580.89  587.47  6.59
519.61  529.79  10.18
547.45  574.12  26.66
556.34  412.49  -143.86
384.27  393.97  9.70
532.69  445.63  -87.06
432.59  403.85  -28.74
549.42  516.42  -32.99
664.41  634.02  -30.39
652.26  668.33  16.07
421.06  445.37  24.31
414.85  471.82  56.97
715.75  574.29  -141.46
372.64  435.67  63.03
675.81  545.38  -130.43
446.02  424.46  -21.57
547.09  602.32  55.23
539.95  582.46  42.51
482.59  445.45  -37.14
516.23  539.62  23.40
394.20  432.73  38.53
659.78  746.93  87.15
418.17  412.96  -5.20
421.52  424.74  3.21
505.43  491.04  -14.39
814.31  708.41  -105.89
358.40  392.55  34.15
351.25  387.10  35.85
443.94  430.64  -13.30
353.15  441.28  88.13
754.14  852.17  98.03
460.76  463.26  2.50
371.71  386.92  15.21
852.15  743.36  -108.78
474.76  439.29  -35.47
688.46  709.73  21.28
736.02  613.32  -122.70
599.55  567.12  -32.43
448.45  490.38  41.93
691.37  674.56  -16.80
524.26  400.04  -124.23
696.88  766.90  70.02
496.35  476.66  -19.68
636.01  622.67  -13.34
375.83  371.45  -4.38
473.21  462.14  -11.07
547.80  603.11  55.31
600.52  637.81  37.29
626.39  689.81  63.42
399.78  380.50  -19.27
514.01  578.84  64.83
419.43  426.74  7.32
442.24  459.60  17.36
441.42  460.38  18.96
421.86  427.21  5.35
425.48  396.71  -28.77
419.94  396.76  -23.18
401.62  419.37  17.75
1194.41  964.51  -229.90
711.68  551.55  -160.13
652.81  587.63  -65.17
435.97  412.10  -23.86
644.96  526.55  -118.41
388.06  443.61  55.55
564.90  481.09  -83.80
426.74  386.48  -40.27
944.81  876.75  -68.07
402.37  400.50  -1.87
555.85  408.67  -147.19
978.90  881.93  -96.97
367.26  431.12  63.85
573.82  624.02  50.21
647.29  503.36  -143.93
619.33  603.05  -16.28
461.54  567.47  105.93
408.92  391.38  -17.54
435.17  430.21  -4.97
956.30  726.48  -229.82
393.05  410.14  17.09
418.70  416.51  -2.19
486.22  589.26  103.04
491.98  484.39  -7.59
309.23  377.44  68.21
501.98  551.48  49.50
346.14  422.63  76.49
499.17  585.58  86.41
512.20  433.73  -78.47
498.99  485.27  -13.72
442.93  379.54  -63.39
408.45  400.61  -7.84
345.35  373.15  27.80
366.24  407.75  41.50
524.50  626.09  101.59
399.85  379.71  -20.14
381.18  394.64  13.46
555.61  566.33  10.73
563.04  477.75  -85.28
538.68  617.08  78.40
443.36  425.72  -17.64
422.77  391.25  -31.52
488.99  609.02  120.03
471.92  483.26  11.34
676.76  688.87  12.10
800.17  521.43  -278.74
470.05  440.80  -29.24
458.68  459.73  1.04
634.29  683.56  49.27
369.65  378.42  8.77
605.61  419.14  -186.46
418.63  421.03  2.40
622.57  639.29  16.71
493.35  420.69  -72.66
398.42  404.65  6.23
882.28  657.55  -224.72
436.10  422.68  -13.42
495.03  502.32  7.30
634.31  662.33  28.02
599.90  705.67  105.76
1145.42  959.09  -186.34
370.26  452.22  81.95
496.05  460.33  -35.71
456.03  716.99  260.97
533.50  556.55  23.05
705.53  856.29  150.77
869.75  785.20  -84.55
462.93  484.43  21.50
341.23  383.18  41.95
978.55  647.11  -331.44
466.68  520.77  54.10
844.42  822.24  -22.19
500.68  554.48  53.80
649.39  670.85  21.46
434.84  424.09  -10.75
404.49  447.08  42.59
492.92  442.34  -50.57
710.43  756.41  45.98
485.57  478.83  -6.73
522.03  578.80  56.76
410.90  416.95  6.05
475.58  469.43  -6.15
494.43  404.90  -89.53
475.80  421.59  -54.22
819.55  648.91  -170.64
704.66  560.70  -143.96
648.39  775.99  127.59
612.79  623.93  11.14
521.01  404.40  -116.61
616.68  672.44  55.76
672.79  536.23  -136.56
433.68  443.19  9.51
614.46  594.16  -20.29
462.48  426.15  -36.33
889.61  779.26  -110.36
560.63  588.46  27.82
548.71  419.66  -129.06
375.20  378.65  3.46
363.16  425.51  62.34
369.70  408.24  38.54
490.58  434.67  -55.91
1359.88  1454.80  94.92
637.53  615.44  -22.09
445.99  530.50  84.51
493.19  427.04  -66.15
567.96  442.86  -125.10
489.33  465.14  -24.19
858.12  715.51  -142.60
461.38  424.69  -36.69
366.61  367.88  1.27
700.27  701.73  1.46
481.46  516.44  34.98
966.26  956.55  -9.70
612.22  627.53  15.32
591.84  496.37  -95.48
611.49  637.82  26.33
583.38  667.32  83.95
374.94  454.85  79.91
472.11  491.67  19.56
385.43  396.38  10.95
544.20  472.08  -72.12
428.68  488.28  59.60
384.79  439.21  54.42
390.74  380.09  -10.65
490.45  542.04  51.59
603.60  535.62  -67.98
553.52  505.72  -47.80
432.11  439.88  7.77
765.06  723.04  -42.02
499.81  557.20  57.39
547.61  546.66  -0.95
539.75  448.85  -90.90
424.21  422.14  -2.07
608.13  650.71  42.59
701.03  467.42  -233.61
416.57  410.43  -6.14
495.73  534.34  38.60
457.53  556.63  99.10
581.55  561.98  -19.57
702.43  605.69  -96.74
440.07  508.52  68.46
359.56  404.67  45.11
360.40  386.10  25.70
802.64  599.09  -203.55
492.44  497.26  4.82
596.25  593.91  -2.35
966.64  925.51  -41.13
489.00  594.98  105.98
610.77  531.68  -79.10
535.74  467.34  -68.40
401.41  430.27  28.86
428.29  414.91  -13.38
714.65  601.06  -113.59
407.79  417.77  9.98
363.63  405.96  42.33
521.08  517.84  -3.24
396.66  424.97  28.31
392.72  444.44  51.73
468.31  438.26  -30.05
599.02  466.34  -132.68
356.44  411.02  54.58
539.14  587.76  48.62
614.38  658.77  44.39
596.09  566.74  -29.35
453.52  516.01  62.49
892.32  996.36  104.04
684.83  588.39  -96.44
343.52  437.69  94.18
664.76  655.80  -8.96
620.16  618.57  -1.59
430.80  440.52  9.72
536.89  581.16  44.27
573.65  432.80  -140.85
441.00  413.66  -27.34
575.81  472.61  -103.20
537.16  665.31  128.15
786.47  837.23  50.76
866.76  812.09  -54.67
486.35  483.48  -2.88
593.26  540.71  -52.54
390.28  421.13  30.85
399.31  442.46  43.15
412.63  430.34  17.71
414.69  481.75  67.05
535.71  532.92  -2.78
374.31  389.20  14.90
423.71  402.51  -21.20
444.37  640.46  196.08
361.61  400.25  38.65
620.33  460.67  -159.67
394.61  399.40  4.79
456.71  455.05  -1.65
824.46  778.76  -45.70
628.10  623.37  -4.73
597.85  554.02  -43.83
774.73  619.65  -155.08
1495.88  1488.21  -7.67
532.96  441.85  -91.11
533.26  549.02  15.76
602.31  585.41  -16.90
494.72  435.39  -59.33
416.81  454.98  38.17
545.02  463.75  -81.27
494.85  610.26  115.41
351.43  409.65  58.21
350.15  406.51  56.36
546.57  619.10  72.54
424.31  522.18  97.88
386.68  392.64  5.95
690.49  586.23  -104.26
767.22  703.80  -63.42
782.56  587.83  -194.73
744.91  768.79  23.89
782.06  737.35  -44.71
520.65  549.00  28.34
674.66  659.10  -15.55
389.89  395.56  5.67
516.36  551.43  35.07
566.51  548.00  -18.51
545.29  683.28  137.99
480.97  558.18  77.21
599.46  644.58  45.12
474.22  538.02  63.80
438.08  465.29  27.21
389.70  394.12  4.42
492.91  467.44  -25.47
402.21  452.67  50.46
759.77  789.11  29.34
682.87  689.37  6.50
466.47  420.05  -46.42
614.77  559.81  -54.96
524.05  475.84  -48.21
1028.42  1199.81  171.39
399.24  449.35  50.11
505.68  507.76  2.08
491.74  524.39  32.64
508.28  579.11  70.83
541.43  480.36  -61.07
369.19  414.67  45.47
820.65  661.53  -159.12
377.32  407.58  30.26
847.87  949.27  101.40
495.07  465.58  -29.49
950.80  913.54  -37.26
592.18  548.69  -43.49
403.25  921.28  518.03
465.06  460.55  -4.51
412.98  410.20  -2.79
750.76  789.92  39.16
842.19  656.85  -185.34
393.75  453.47  59.72
757.32  745.15  -12.17
393.89  464.33  70.44
1366.97  936.25  -430.72
352.41  379.50  27.08
954.94  933.74  -21.19
1030.13  1281.57  251.44
489.21  482.68  -6.54
676.61  491.11  -185.50
881.92  904.84  22.91
604.98  658.92  53.94
507.92  412.92  -95.00
434.14  392.64  -41.50
423.82  501.07  77.25
488.22  422.19  -66.03
536.32  459.95  -76.37
519.13  561.73  42.61
508.82  462.25  -46.56
378.70  415.52  36.82
1869.23  1309.60  -559.63
1271.47  1232.64  -38.83
648.03  574.67  -73.36
363.38  396.95  33.57
529.98  420.99  -108.99
364.78  393.22  28.43
681.49  575.20  -106.29
431.43  462.12  30.69
416.96  404.27  -12.69
675.45  799.66  124.21
387.43  426.48  39.05
420.71  458.21  37.50
712.31  699.69  -12.62
359.68  390.28  30.60
692.83  617.77  -75.07
417.05  402.06  -15.00
651.17  553.27  -97.90
459.64  525.54  65.91
582.87  595.55  12.68
1001.56  751.86  -249.69
440.48  493.80  53.31
380.84  396.65  15.81
639.02  539.66  -99.37
394.14  445.54  51.40
421.47  439.95  18.48
724.39  563.02  -161.37
344.12  397.93  53.81
589.12  483.19  -105.93
379.46  436.86  57.41
600.82  505.28  -95.54
494.01  404.81  -89.20
460.37  530.16  69.79
957.23  583.29  -373.93
460.15  419.61  -40.53
458.57  437.48  -21.09
455.98  468.18  12.21
455.47  479.05  23.57
502.57  419.00  -83.57
608.99  607.87  -1.11
407.98  403.41  -4.56
360.97  395.31  34.35
453.99  489.24  35.25
500.16  436.82  -63.33
513.62  562.17  48.55
453.58  413.38  -40.19
385.75  436.29  50.54
446.84  474.97  28.12
470.16  373.15  -97.01
462.53  501.92  39.39
531.33  541.85  10.52
430.81  403.68  -27.13
1069.82  1075.19  5.37
354.92  414.12  59.20
425.72  417.09  -8.63
440.46  492.87  52.41
380.53  380.98  0.45
570.02  405.54  -164.48
573.95  455.61  -118.34
754.89  758.45  3.56
504.44  480.75  -23.68
611.66  742.40  130.75
354.96  404.11  49.14
446.25  395.85  -50.40
536.51  508.24  -28.27
426.47  569.76  143.29
428.08  410.58  -17.50
423.98  437.01  13.03
554.27  506.34  -47.92
678.42  653.43  -24.99
720.51  702.39  -18.12
664.24  660.25  -3.99
518.22  594.98  76.76
619.93  760.19  140.26
501.96  409.72  -92.23
617.68  628.89  11.21
613.72  437.72  -176.00
372.67  401.22  28.55
418.56  454.25  35.70
634.73  710.34  75.61
411.47  451.77  40.30
377.38  396.00  18.62
402.15  378.07  -24.08
605.69  494.71  -110.99
477.80  433.02  -44.79
611.04  533.33  -77.71
462.43  494.37  31.95
415.83  450.58  34.74
452.81  537.98  85.17
352.59  405.07  52.48
539.01  577.45  38.44
416.58  431.99  15.41
361.49  388.56  27.08
381.77  405.53  23.76
428.55  517.72  89.17
619.52  686.81  67.29
823.30  908.02  84.73
837.12  801.69  -35.43
683.83  746.42  62.59
974.00  995.48  21.48
1423.25  1545.30  122.04
497.96  433.95  -64.01
458.61  405.45  -53.16
681.43  590.68  -90.75
451.40  494.11  42.70
464.82  493.23  28.41
485.34  528.84  43.50
419.93  414.11  -5.83
578.32  545.95  -32.37
603.75  580.37  -23.38
557.45  529.05  -28.39
454.26  485.30  31.04
470.51  474.91  4.40
549.51  561.56  12.05
488.01  578.25  90.24
372.44  407.27  34.83
482.56  504.88  22.32
849.49  562.02  -287.47
550.39  623.30  72.91
683.26  705.46  22.20
744.00  834.28  90.28
454.99  447.82  -7.17
720.60  652.04  -68.56
399.83  486.02  86.19
830.57  665.30  -165.28
456.07  524.55  68.48
398.54  422.57  24.03
485.04  506.43  21.39
418.56  426.19  7.62
450.61  489.57  38.96
929.86  911.52  -18.34
447.52  512.95  65.43
412.64  422.59  9.95
447.60  522.84  75.24
564.90  498.06  -66.84
361.62  395.91  34.29
521.86  478.92  -42.95
873.91  928.06  54.15
620.81  608.85  -11.95
525.08  441.46  -83.62
369.92  406.94  37.02
389.09  401.68  12.59
448.90  517.06  68.16
588.78  564.09  -24.69
557.16  508.13  -49.03
442.95  415.45  -27.50
509.73  518.67  8.94
388.03  468.88  80.85
472.64  520.76  48.12
561.64  451.32  -110.33
476.41  493.63  17.22
397.91  421.86  23.95
400.08  459.49  59.41
428.53  411.39  -17.14
550.00  609.17  59.17
502.81  461.15  -41.67
468.96  495.35  26.39
401.61  438.24  36.63
475.19  515.28  40.09
510.66  492.33  -18.33
372.07  389.81  17.74
430.91  417.97  -12.94
419.88  398.82  -21.06
2524.34  2246.29  -278.04
407.07  394.87  -12.21
572.80  593.43  20.63
1315.38  1146.61  -168.77
366.96  403.47  36.51
375.65  381.23  5.58
355.23  424.06  68.83
986.70  816.01  -170.69
850.92  1066.54  215.62
749.48  798.43  48.95
536.82  564.42  27.60
428.90  547.57  118.67
513.62  510.47  -3.15
421.18  417.28  -3.90
884.42  600.56  -283.86
558.37  575.06  16.68
579.60  602.65  23.05
452.60  470.96  18.36
1094.51  798.53  -295.98
430.20  471.30  41.10
568.83  487.97  -80.86
409.34  457.47  48.13
494.93  435.20  -59.73
420.43  412.46  -7.98
517.14  563.67  46.53
491.12  490.09  -1.03
699.33  643.20  -56.12
486.43  505.28  18.85
864.71  892.26  27.55
485.81  445.24  -40.57
785.59  705.52  -80.07
550.72  465.01  -85.71
599.18  516.56  -82.61
646.67  559.96  -86.71
519.29  615.33  96.04
1036.80  874.77  -162.03
755.74  724.04  -31.71
500.14  510.93  10.79
653.36  550.77  -102.59
479.28  537.68  58.40
419.79  434.81  15.02
458.88  520.01  61.13
397.25  452.82  55.57
396.21  445.22  49.01
368.87  376.45  7.58
603.28  509.52  -93.76
419.07  460.19  41.12
779.92  584.12  -195.80
457.77  461.64  3.87
438.31  431.28  -7.03
372.29  387.43  15.14
951.96  996.43  44.47
658.79  687.04  28.25
408.72  517.56  108.85
401.41  452.95  51.54
390.20  383.14  -7.06
458.39  407.21  -51.19
428.39  410.01  -18.38
841.48  465.61  -375.87
811.42  853.31  41.89
495.06  437.93  -57.13
387.99  387.53  -0.45
473.42  419.10  -54.33
632.00  409.89  -222.11
451.09  428.58  -22.51
1123.26  895.85  -227.41
1112.20  815.24  -296.96
613.82  677.24  63.42
534.35  421.75  -112.60
1178.18  800.76  -377.41
375.59  422.30  46.71
496.24  453.16  -43.08
431.03  449.50  18.47
543.01  498.19  -44.82
379.70  453.92  74.22
396.18  385.77  -10.41
479.51  392.90  -86.61
437.73  423.70  -14.03
875.97  1029.35  153.39
629.31  636.21  6.90
544.15  642.55  98.41
373.57  382.89  9.32
511.02  452.18  -58.84
511.13  454.90  -56.22
763.96  680.81  -83.16
672.94  717.91  44.97
426.59  408.08  -18.51
483.69  480.84  -2.84
452.87  473.59  20.73
479.16  507.30  28.14
440.22  524.83  84.61
469.95  458.75  -11.20
713.02  738.65  25.64
587.10  629.40  42.30
541.73  544.68  2.95
372.90  422.05  49.15
485.63  450.14  -35.50
435.76  428.76  -7.00
611.81  526.05  -85.76
503.65  450.77  -52.88
437.70  477.42  39.72
354.97  386.25  31.28
512.21  481.87  -30.34
554.88  564.78  9.90
524.93  485.76  -39.17
548.28  754.08  205.81
585.36  550.82  -34.55
384.41  396.11  11.70
734.39  685.42  -48.97
444.20  393.03  -51.17
628.41  621.52  -6.89
580.94  614.74  33.80
464.62  439.17  -25.44
630.25  620.62  -9.64
696.65  773.81  77.16
400.93  493.69  92.76
537.82  482.94  -54.88
497.90  439.34  -58.57
695.45  536.80  -158.66
531.60  437.95  -93.66
380.76  393.35  12.60
418.63  473.68  55.05
458.53  492.63  34.10
591.65  571.06  -20.59
625.35  597.37  -27.98
600.66  557.40  -43.26
603.78  590.76  -13.02
507.20  420.45  -86.75
444.98  455.01  10.03
499.11  575.89  76.78
475.03  450.92  -24.11
484.27  506.28  22.01
375.44  382.23  6.79
1250.95  934.33  -316.62
523.42  513.07  -10.34
542.40  485.89  -56.51
558.69  491.62  -67.07
405.87  378.57  -27.31
449.78  454.49  4.71
360.81  406.93  46.12
585.04  659.05  74.01
542.18  490.16  -52.03
551.60  649.75  98.15
489.79  492.78  2.99
745.74  700.97  -44.77
538.12  587.19  49.06
443.85  442.34  -1.52
582.51  488.09  -94.42
736.75  770.80  34.05
811.16  629.62  -181.54
544.44  560.35  15.91
565.33  535.32  -30.01
468.65  532.17  63.52
390.15  386.39  -3.76
434.69  421.74  -12.95
787.44  766.68  -20.76
551.81  419.34  -132.46
934.09  1034.39  100.30
849.14  660.31  -188.82
714.66  818.12  103.46
764.74  669.49  -95.25
398.08  511.89  113.81
844.05  573.04  -271.02
430.49  402.70  -27.78
684.01  503.67  -180.34
642.85  477.67  -165.18
842.66  625.18  -217.48
484.26  538.09  53.83
452.90  497.04  44.15
361.39  393.07  31.68
409.24  452.77  43.53
454.48  473.29  18.81
787.70  710.84  -76.87
374.71  415.37  40.65
518.65  570.33  51.68
405.18  446.42  41.24
673.17  496.95  -176.22
481.02  445.86  -35.16
397.57  427.09  29.53
525.84  505.87  -19.97
512.85  481.74  -31.11
626.57  662.27  35.70
506.69  593.93  87.24
739.31  659.43  -79.88
347.74  385.43  37.69
574.63  555.01  -19.62
650.90  655.81  4.91
476.58  400.92  -75.65
485.29  503.51  18.22
370.09  426.18  56.09
583.19  633.93  50.73
642.21  450.55  -191.66
423.82  401.07  -22.75
481.49  483.21  1.72
564.22  645.76  81.54
413.55  372.90  -40.65
353.89  404.62  50.73
560.96  603.42  42.46
785.45  698.89  -86.56
640.33  489.27  -151.06
866.14  858.98  -7.16
912.51  839.57  -72.95
463.97  550.12  86.16
441.45  415.07  -26.39
549.20  515.32  -33.89
653.56  529.33  -124.23
551.60  625.41  73.81
395.52  425.61  30.10
580.57  577.67  -2.91
557.42  562.86  5.44
405.97  397.93  -8.04
358.46  384.23  25.77
497.34  506.30  8.95
674.09  653.77  -20.32
547.84  497.54  -50.30
491.58  578.82  87.25
473.23  434.88  -38.35
463.56  478.82  15.26
592.73  495.93  -96.80
784.19  667.90  -116.29
413.85  444.36  30.51
667.35  639.93  -27.42
446.48  427.32  -19.16
399.20  391.16  -8.04
942.71  672.32  -270.39
455.95  439.69  -16.27
581.42  598.61  17.19
473.22  480.74  7.52
435.07  402.38  -32.68
442.09  420.94  -21.14
357.46  430.36  72.89
555.92  616.88  60.96
418.16  383.83  -34.34
458.59  383.56  -75.03
376.43  400.90  24.47
408.85  471.35  62.50
484.59  505.50  20.91
438.08  479.47  41.39
488.08  434.67  -53.41
456.95  403.43  -53.52
795.15  802.29  7.14
440.61  453.15  12.54
484.57  443.76  -40.81
433.23  399.48  -33.75
380.29  397.34  17.06
496.14  440.35  -55.79
559.24  636.09  76.85
592.59  465.54  -127.05
455.14  459.30  4.16
461.14  509.63  48.48
457.99  480.18  22.19
621.39  594.85  -26.54
609.76  616.30  6.54
419.65  459.62  39.98
555.00  542.62  -12.39
456.56  564.19  107.63
505.15  425.95  -79.20
446.00  393.70  -52.30
599.91  516.45  -83.46
751.86  591.27  -160.59
371.60  390.65  19.04
397.71  477.67  79.96
415.72  408.41  -7.31
1365.84  1345.52  -20.32
776.92  692.07  -84.85
462.33  443.54  -18.80
474.11  451.20  -22.91
367.71  469.95  102.23
552.64  537.20  -15.44
726.13  484.99  -241.14
361.67  374.65  12.98
602.30  619.60  17.29
478.77  461.44  -17.32
463.74  511.43  47.69
351.66  384.73  33.07
460.18  536.43  76.25
401.90  450.06  48.16
440.51  454.15  13.64
375.90  369.34  -6.56
833.66  941.52  107.86
489.86  490.61  0.75
548.34  486.63  -61.71
