# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
659.61  546.06  -113.56
451.66  454.68  3.02
551.90  518.41  -33.50
465.37  520.68  55.31
552.91  581.22  28.31
378.29  381.53  3.24
664.30  599.83  -64.46
514.46  440.77  -73.68
697.41  752.37  54.95
506.81  539.71  32.90
553.73  609.65  55.93
416.99  431.54  14.55
525.01  425.58  -99.42
534.23  498.02  -36.21
392.66  423.62  30.96
431.02  419.80  -11.21
629.50  697.78  68.29
410.53  462.10  51.56
473.26  392.85  -80.41
825.12  526.83  -298.29
426.38  487.88  61.50
395.87  378.46  -17.42
512.83  404.61  -108.23
468.08  424.11  -43.97
621.68  603.11  -18.57
423.75  454.59  30.84
416.96  385.40  -31.56
435.67  431.35  -4.32
909.07  845.69  -63.38
504.08  540.76  36.68
518.11  535.14  17.03
708.25  651.24  -57.01
397.21  429.59  32.37
368.47  390.90  22.43
491.82  565.51  73.69
444.05  479.95  35.90
503.21  465.87  -37.34
519.62  510.33  -9.29
369.78  421.16  51.38
760.00  752.74  -7.26
372.95  436.90  63.95
818.47  782.94  -35.53
502.84  480.81  -22.03
482.96  415.46  -67.50
1560.67  1249.38  -311.29
467.44  435.35  -32.09
394.60  464.99  70.39
481.02  463.89  -17.13
488.90  479.80  -9.10
797.99  659.57  -138.42
859.17  476.78  -382.39
500.52  476.61  -23.90
458.98  477.35  18.37
403.11  452.27  49.16
359.12  391.71  32.59
367.11  387.74  20.63
517.18  546.37  29.19
489.99  392.62  -97.37
750.58  675.12  -75.46
413.09  455.51  42.42
653.77  569.81  -83.97
831.33  963.45  132.13
1160.13  1120.54  -39.59
430.87  400.00  -30.87
798.34  714.62  -83.73
414.66  485.71  71.05
355.42  452.75  97.32
498.39  555.73  57.34
397.15  381.71  -15.44
395.61  395.00  -0.62
563.93  617.29  53.36
818.93  886.94  68.01
591.83  557.60  -34.22
543.20  517.88  -25.32
446.49  424.18  -22.31
715.09  699.84  -15.24
546.62  471.46  -75.16
409.47  390.17  -19.30
522.43  586.25  63.82
379.46  416.26  36.80
554.76  572.25  17.49
546.85  535.05  -11.79
744.98  681.35  -63.62
446.56  450.29  3.73
713.04  609.07  -103.97
545.46  655.53  110.07
405.42  456.41  50.99
463.17  521.55  58.38
501.53  481.13  -20.40
589.23  508.00  -81.23
385.89  488.82  102.93
579.26  504.16  -75.10
436.23  470.64  34.41
543.14  549.73  6.60
473.06  480.41  7.34
368.55  410.03  41.47
411.93  427.38  15.45
384.56  424.89  40.34
436.82  456.68  19.86
919.13  724.10  -195.02
404.40  465.97  61.56
435.10  557.30  122.20
640.14  706.16  66.03
471.44  410.37  -61.07
503.99  444.26  -59.73
398.07  575.39  177.32
455.04  482.19  27.15
433.80  483.90  50.11
437.35  400.30  -37.05
427.90  406.50  -21.40
522.42  405.00  -117.42
371.45  445.14  73.69
492.97  496.21  3.25
379.88  428.28  48.40
416.65  388.31  -28.35
507.59  529.81  22.21
374.84  429.65  54.81
580.98  546.71  -34.27
475.96  522.27  46.30
666.26  656.52  -9.74
390.70  575.93  185.22
791.42  840.97  49.54
378.78  433.16  54.39
384.21  402.26  18.05
885.01  742.84  -142.16
467.08  464.46  -2.62
473.37  507.33  33.96
410.55  403.28  -7.27
499.77  559.38  59.61
843.76  638.45  -205.31
381.36  423.17  41.80
378.37  415.28  36.91
383.69  429.63  45.94
1375.95  1203.28  -172.67
632.93  622.40  -10.53
426.89  542.47  115.58
481.23  466.13  -15.10
501.59  478.59  -23.00
417.03  464.78  47.75
367.78  396.06  28.28
455.72  469.25  13.53
494.87  460.18  -34.70
450.09  507.58  57.49
473.61  472.83  -0.79
375.45  378.03  2.58
857.40  878.04  20.64
370.60  403.33  32.74
398.72  432.88  34.16
424.54  437.01  12.47
311.95  397.11  85.17
424.19  417.25  -6.94
350.84  385.88  35.04
430.91  435.76  4.85
508.87  438.26  -70.61
579.15  636.30  57.14
508.54  556.51  47.97
540.93  588.19  47.27
439.83  429.58  -10.24
547.96  472.15  -75.81
378.97  395.43  16.46
657.20  575.10  -82.10
503.66  415.74  -87.93
487.92  452.28  -35.64
385.68  442.43  56.75
531.34  543.85  12.51
396.16  541.73  145.58
606.19  501.49  -104.70
417.80  398.01  -19.79
787.97  636.45  -151.52
648.04  754.16  106.12
1697.99  1249.18  -448.81
1369.67  842.55  -527.12
460.89  417.38  -43.50
559.46  573.93  14.47
460.28  427.35  -32.93
357.39  380.66  23.27
521.31  528.72  7.40
645.45  684.05  38.59
488.58  496.57  7.99
397.50  401.16  3.66
471.73  442.74  -28.98
688.36  569.09  -119.27
407.62  441.79  34.17
441.13  482.40  41.27
636.21  478.16  -158.06
505.73  565.65  59.92
691.67  714.99  23.32
559.23  567.17  7.94
613.21  483.07  -130.15
702.06  688.52  -13.54
441.01  388.54  -52.47
427.22  401.11  -26.11
392.11  403.52  11.41
365.96  435.80  69.84
357.91  380.28  22.37
909.38  1074.95  165.58
364.76  387.18  22.42
502.29  508.74  6.45
605.04  589.68  -15.36
388.24  517.49  129.25
459.12  459.13  0.01
385.40  438.36  52.95
620.68  481.02  -139.66
388.36  428.08  39.72
582.11  564.31  -17.80
555.73  665.67  109.94
533.86  594.13  60.27
414.13  418.17  4.04
384.37  460.95  76.58
403.22  415.24  12.02
488.28  475.17  -13.11
452.65  490.21  37.56
551.02  467.01  -84.01
618.61  612.12  -6.49
384.42  466.64  82.22
901.38  858.57  -42.80
377.70  415.38  37.67
760.50  716.98  -43.52
495.65  488.54  -7.11
410.47  406.44  -4.03
375.24  410.56  35.32
659.39  643.45  -15.94
965.77  1046.07  80.30
447.24  547.95  100.71
410.35  387.76  -22.59
457.40  514.54  57.14
516.91  554.94  38.03
431.13  435.87  4.74
488.03  430.90  -57.13
622.09  488.70  -133.39
465.03  515.30  50.27
478.05  407.05  -71.00
460.77  461.98  1.21
910.77  955.65  44.87
432.93  514.36  81.44
541.62  492.11  -49.50
355.73  392.07  36.34
664.04  641.35  -22.69
862.38  773.16  -89.22
446.64  394.63  -52.01
517.24  489.61  -27.62
381.38  445.42  64.04
852.86  809.49  -43.37
627.12  586.31  -40.82
364.00  408.99  44.99
380.26  421.00  40.74
501.07  579.20  78.14
389.68  396.83  7.15
485.41  418.03  -67.38
381.65  413.01  31.36
456.87  413.38  -43.49
495.39  444.98  -50.41
594.51  713.40  118.89
482.08  412.66  -69.42
928.88  653.18  -275.69
373.64  425.87  52.23
480.67  489.98  9.31
442.44  402.91  -39.53
356.80  396.08  39.28
527.75  544.83  17.09
408.65  406.50  -2.14
382.48  398.45  15.98
436.79  401.48  -35.31
481.08  398.57  -82.51
570.46  637.24  66.78
551.86  501.88  -49.97
430.89  401.76  -29.12
630.65  688.16  57.51
396.38  465.11  68.74
447.25  420.80  -26.45
442.67  469.44  26.77
444.08  408.80  -35.28
379.00  416.79  37.79
400.36  389.37  -11.00
548.30  588.18  39.88
825.70  629.57  -196.13
464.27  457.62  -6.65
362.02  435.33  73.31
504.17  603.51  99.34
397.31  425.97  28.65
435.68  435.77  0.09
489.03  442.14  -46.90
385.33  443.05  57.72
401.72  685.38  283.66
390.17  422.85  32.68
554.20  394.76  -159.43
546.63  550.72  4.09
441.07  434.02  -7.06
432.80  456.09  23.28
349.79  380.73  30.94
500.92  452.79  -48.13
1084.81  888.19  -196.62
554.47  536.12  -18.35
554.96  510.56  -44.40
515.64  611.50  95.86
478.32  533.04  54.73
354.61  383.40  28.80
587.33  486.56  -100.77
407.87  392.06  -15.81
530.28  466.52  -63.76
452.73  415.44  -37.29
364.31  398.14  33.82
566.83  512.43  -54.40
506.37  568.01  61.64
360.32  393.60  33.28
875.15  783.21  -91.94
456.10  442.12  -13.98
372.89  383.11  10.22
392.23  376.68  -15.55
517.37  494.09  -23.28
1408.92  508.66  -900.26
401.72  431.04  29.32
410.88  392.40  -18.48
602.63  602.64  0.01
429.11  453.96  24.86
477.44  530.62  53.18
647.20  706.62  59.42
564.39  540.26  -24.13
506.34  487.75  -18.58
371.76  416.84  45.08
669.37  663.31  -6.06
471.93  575.62  103.70
610.68  596.94  -13.74
779.21  819.59  40.38
367.51  467.36  99.86
396.52  493.04  96.53
580.20  526.29  -53.91
449.09  446.25  -2.84
487.75  558.71  70.96
426.10  573.75  147.65
633.69  571.18  -62.51
503.73  536.38  32.65
389.59  429.41  39.83
496.17  574.86  78.69
402.09  398.87  -3.22
435.09  485.39  50.30
497.31  545.21  47.89
436.38  505.15  68.76
650.18  548.06  -102.12
499.49  530.08  30.59
366.84  378.14  11.29
432.06  532.32  100.26
505.58  406.16  -99.42
919.84  1035.67  115.84
1531.28  1819.72  288.44
635.99  682.54  46.55
588.95  696.80  107.86
632.44  473.75  -158.69
429.00  469.72  40.72
464.88  485.46  20.58
346.11  390.98  44.88
509.05  629.63  120.57
439.06  465.45  26.38
452.73  448.96  -3.77
722.17  614.58  -107.58
659.76  638.27  -21.49
642.62  749.75  107.13
384.65  462.07  77.42
493.46  513.69  20.23
610.07  640.83  30.76
405.37  404.77  -0.60
425.79  467.63  41.84
768.22  910.88  142.65
481.00  518.20  37.20
421.45  462.18  40.73
462.75  539.54  76.79
458.29  411.44  -46.85
474.89  476.68  1.79
527.49  469.11  -58.37
761.34  575.64  -185.70
377.96  432.45  54.49
530.22  717.12  186.90
426.53  438.27  11.74
585.20  547.36  -37.84
617.17  724.32  107.15
404.10  450.31  46.21
480.21  417.47  -62.74
470.61  491.39  20.77
550.38  435.43  -114.95
679.11  752.26  73.14
437.49  449.91  12.42
758.19  684.95  -73.24
450.18  527.15  76.97
827.56  866.36  38.81
376.33  412.29  35.96
409.39  408.77  -0.62
390.76  458.78  68.01
452.26  413.96  -38.29
466.84  528.51  61.67
485.64  473.00  -12.64
508.72  494.60  -14.12
401.06  457.31  56.25
743.23  753.57  10.34
476.91  480.80  3.89
431.06  393.31  -37.75
419.21  387.96  -31.25
409.90  398.60  -11.30
696.74  793.45  96.71
378.04  397.29  19.25
861.13  1182.37  321.24
438.14  552.40  114.26
387.28  392.02  4.74
751.50  791.12  39.62
417.90  438.38  20.48
853.26  721.65  -131.61
685.93  732.76  46.83
365.54  396.67  31.12
452.36  561.17  108.81
382.82  438.43  55.61
392.96  434.08  41.12
888.79  812.85  -75.93
397.44  468.18  70.74
537.02  508.82  -28.21
565.14  519.42  -45.72
546.88  545.33  -1.55
541.66  610.93  69.27
797.91  581.86  -216.04
416.83  407.72  -9.12
475.70  521.51  45.80
507.98  606.62  98.64
477.53  453.47  -24.06
418.09  446.65  28.56
729.36  550.16  -179.20
376.49  414.72  38.24
382.85  404.86  22.02
385.31  384.25  -1.06
490.54  503.17  12.63
370.67  456.00  85.33
575.74  638.38  62.64
776.67  765.00  -11.66
534.06  510.06  -24.00
433.10  442.40  9.30
636.25  599.59  -36.65
477.83  599.18  121.35
537.09  540.72  3.64
608.75  575.14  -33.61
367.12  386.46  19.34
913.89  816.29  -97.60
425.06  376.20  -48.86
379.99  406.88  26.89
876.76  812.30  -64.46
848.86  721.49  -127.36
494.02  461.65  -32.37
675.29  807.27  131.99
360.61  427.20  66.59
472.08  507.88  35.80
540.17  476.53  -63.64
407.75  457.33  49.58
792.33  521.99  -270.34
598.00  626.02  28.02
380.58  397.04  16.46
747.36  818.29  70.94
513.87  499.96  -13.91
345.36  383.59  38.23
619.55  589.84  -29.71
388.82  500.67  111.85
518.91  488.72  -30.19
611.94  682.88  70.95
750.18  694.35  -55.83
520.07  482.85  -37.22
425.73  466.74  41.01
385.04  449.94  64.90
653.73  549.12  -104.61
617.68  538.50  -79.18
411.16  442.99  31.83
451.61  467.76  16.15
385.10  424.26  39.16
488.39  525.62  37.23
643.73  519.05  -124.67
493.99  570.33  76.34
592.28  481.24  -111.04
439.01  450.79  11.78
640.01  581.22  -58.79
450.75  476.46  25.72
521.08  564.38  43.30
471.49  496.56  25.07
359.89  398.65  38.76
595.42  672.01  76.59
420.44  403.96  -16.48
438.84  402.92  -35.92
385.45  403.31  17.85
1441.36  1372.46  -68.91
397.54  404.89  7.35
403.50  397.77  -5.74
646.84  674.33  27.48
454.13  500.98  46.85
378.89  428.14  49.25
466.46  497.17  30.71
504.98  461.30  -43.68
622.51  612.41  -10.09
581.17  506.94  -74.24
426.72  496.45  69.73
661.95  679.79  17.84
740.46  562.18  -178.28
431.02  470.47  39.45
389.67  401.64  11.97
570.16  568.49  -1.67
802.54  755.89  -46.65
672.55  642.56  -29.99
646.08  576.93  -69.15
606.85  672.43  65.59
544.07  479.37  -64.71
498.07  416.21  -81.86
433.07  422.99  -10.08
655.66  486.48  -169.18
433.49  553.09  119.60
435.81  445.16  9.35
358.35  401.72  43.36
830.05  1035.18  205.13
402.38  410.44  8.06
368.72  401.62  32.90
510.81  441.24  -69.57
460.93  472.84  11.91
402.34  424.54  22.19
519.99  502.42  -17.57
528.01  559.09  31.07
440.72  494.17  53.44
553.45  570.77  17.32
612.53  625.06  12.53
682.43  549.37  -133.06
1230.05  951.08  -278.97
374.68  390.32  15.65
393.70  389.18  -4.52
587.63  500.71  -86.92
407.22  472.51  65.28
522.63  406.45  -116.18
484.73  517.57  32.84
763.61  607.96  -155.65
503.68  443.76  -59.92
414.78  418.74  3.96
816.97  743.95  -73.02
370.67  418.19  47.52
399.25  407.71  8.46
465.04  489.42  24.38
528.64  505.60  -23.04
798.44  804.25  5.81
826.46  848.37  21.90
456.26  448.01  -8.25
501.15  474.16  -26.99
359.55  396.27  36.72
516.11  451.31  -64.81
362.40  392.65  30.25
633.23  839.11  205.89
452.98  411.64  -41.34
416.33  436.94  20.61
373.68  387.19  13.51
488.31  566.93  78.62
392.68  419.41  26.73
414.11  426.05  11.94
476.13  454.77  -21.35
1041.23  894.01  -147.22
376.52  381.55  5.03
379.26  391.01  11.75
491.65  416.82  -74.84
430.83  433.89  3.06
558.47  595.66  37.18
490.32  512.36  22.05
363.54  391.04  27.50
497.34  464.61  -32.73
423.10  394.33  -28.77
383.51  430.15  46.65
548.13  544.79  -3.34
772.42  745.31  -27.11
346.04  398.09  52.06
473.07  585.71  112.63
400.15  532.46  132.31
378.05  386.03  7.98
543.41  565.37  21.96
649.60  648.67  -0.93
385.97  436.70  50.73
1191.71  1282.94  91.23
508.83  473.29  -35.54
700.23  562.50  -137.73
389.44  410.78  21.33
479.48  405.26  -74.22
744.23  548.42  -195.81
442.08  465.65  23.57
1123.36  923.77  -199.59
375.33  405.14  29.80
652.68  489.30  -163.38
399.22  430.59  31.36
697.75  645.82  -51.92
569.07  450.46  -118.60
635.16  540.29  -94.87
495.58  564.91  69.33
478.22  569.79  91.56
465.63  492.40  26.78
534.75  685.79  151.04
499.51  551.95  52.44
519.63  429.12  -90.51
464.68  471.51  6.84
378.22  405.17  26.96
818.35  644.93  -173.42
375.88  420.39  44.50
501.78  435.25  -66.53
391.45  403.33  11.88
647.63  613.15  -34.49
359.79  401.81  42.02
397.30  444.49  47.19
920.37  648.60  -271.78
817.33  770.17  -47.15
726.14  458.44  -267.70
725.35  625.66  -99.69
867.00  553.49  -313.51
383.20  428.81  45.61
363.22  391.85  28.63
546.45  511.47  -34.98
547.50  556.03  8.53
368.43  393.40  24.97
472.40  413.29  -59.11
378.76  385.01  6.25
593.83  689.47  95.64
365.37  412.16  46.78
418.03  434.45  16.43
442.80  449.02  6.22
396.77  437.54  40.77
361.95  387.60  25.66
455.89  471.43  15.54
502.54  423.71  -78.82
417.40  531.44  114.04
510.36  526.47  16.11
581.68  470.16  -111.52
547.45  420.50  -126.95
350.42  387.26  36.83
719.87  721.48  1.60
399.25  710.99  311.73
419.23  522.69  103.46
400.37  413.22  12.84
422.78  408.23  -14.55
358.73  393.03  34.30
378.93  418.15  39.22
624.25  546.27  -77.99
489.44  624.82  135.39
509.61  497.50  -12.11
1262.43  655.52  -606.92
502.37  447.94  -54.44
444.52  397.80  -46.72
425.75  412.32  -13.43
408.10  469.19  61.10
537.34  438.75  -98.59
693.16  617.80  -75.37
573.12  484.16  -88.95
419.70  446.99  27.29
646.81  627.64  -19.17
339.97  435.51  95.53
385.28  402.24  16.96
442.03  394.82  -47.21
373.70  387.32  13.62
520.07  553.60  33.52
435.45  470.06  34.61
649.75  766.41  116.66
480.97  434.06  -46.91
661.45  603.51  -57.94
450.41  517.54  67.13
638.42  445.13  -193.29
614.43  649.31  34.88
481.19  461.16  -20.03
440.07  493.03  52.96
357.96  410.71  52.75
649.45  581.21  -68.24
434.75  476.92  42.16
456.89  469.22  12.33
520.50  453.55  -66.95
531.44  488.96  -42.49
563.31  524.93  -38.38
459.98  515.24  55.26
357.70  441.93  84.23
1821.37  1093.47  -727.90
557.43  468.79  -88.64
503.98  465.62  -38.35
692.80  671.08  -21.72
362.49  406.22  43.73
498.97  477.66  -21.31
746.49  678.29  -68.20
413.71  455.02  41.31
477.51  560.87  83.36
363.84  392.53  28.69
380.10  461.53  81.43
430.47  536.29  105.82
436.15  398.89  -37.27
528.76  487.89  -40.87
387.17  461.41  74.24
536.85  428.41  -108.44
421.44  442.91  21.47
368.97  463.65  94.68
442.61  426.75  -15.87
595.32  569.73  -25.59
469.08  483.96  14.88
848.49  920.78  72.29
846.09  924.83  78.74
453.05  481.92  28.87
464.34  479.56  15.22
434.24  454.13  19.89
778.66  827.83  49.17
396.24  414.23  17.99
453.43  456.59  3.16
328.66  381.83  53.17
521.20  539.54  18.34
480.88  472.25  -8.62
559.34  615.90  56.56
426.20  458.41  32.21
434.77  403.72  -31.05
592.47  443.97  -148.51
503.06  509.07  6.01
666.00  527.39  -138.61
484.20  521.14  36.94
498.99  503.69  4.70
471.50  465.12  -6.38
601.74  556.42  -45.31
357.76  399.10  41.34
388.72  401.00  12.28
358.47  410.82  52.35
420.76  480.58  59.82
466.25  418.24  -48.01
739.02  737.33  -1.69
363.38  405.81  42.43
414.07  450.90  36.83
523.57  418.69  -104.88
783.48  803.64  20.16
479.22  509.74  30.52
351.39  380.60  29.21
511.34  504.25  -7.10
535.74  567.71  31.97
524.26  618.50  94.24
380.82  390.14  9.32
441.44  441.83  0.39
496.09  402.79  -93.30
487.68  601.33  113.64
405.25  379.22  -26.04
727.11  806.52  79.40
554.39  425.37  -129.02
446.18  431.02  -15.16
344.18  389.49  45.32
649.48  542.52  -106.97
811.84  661.29  -150.55
480.94  468.68  -12.26
497.61  504.70  7.09
465.09  409.73  -55.35
404.11  441.04  36.93
370.90  410.28  39.39
421.34  440.92  19.58
555.56  504.46  -51.10
508.51  475.14  -33.38
553.44  410.83  -142.61
787.55  814.53  26.98
419.63  442.24  22.61
403.98  412.19  8.22
582.76  515.92  -66.84
551.47  540.86  -10.61
570.73  650.95  80.22
375.93  406.27  30.34
931.95  1211.56  279.61
729.46  506.65  -222.81
487.43  540.68  53.26
447.32  518.45  71.13
510.91  609.01  98.10
484.98  526.37  41.39
532.65  514.04  -18.60
471.34  432.37  -38.98
547.96  466.71  -81.25
504.85  530.46  25.61
400.87  376.12  -24.75
535.95  571.37  35.41
351.10  396.66  45.55
771.22  712.35  -58.87
770.21  799.14  28.93
760.17  742.40  -17.78
486.92  569.86  82.94
394.45  416.52  22.07
618.39  493.64  -124.75
1382.73  1423.74  41.01
456.42  450.53  -5.88
443.09  467.07  23.97
577.04  481.75  -95.29
490.56  432.82  -57.74
545.22  442.29  -102.93
399.21  419.36  20.15
697.56  745.05  47.50
403.02  407.07  4.06
504.45  547.46  43.00
668.83  432.02  -236.81
394.33  416.07  21.74
651.97  808.24  156.27
403.04  416.62  13.58
433.45  405.52  -27.93
663.98  696.97  32.99
887.17  571.77  -315.40
384.27  391.09  6.82
345.24  393.59  48.36
420.77  445.26  24.49
398.10  407.43  9.33
432.61  487.11  54.50
527.59  593.46  65.87
437.56  408.23  -29.33
445.35  456.73  11.38
559.28  557.73  -1.55
575.67  514.18  -61.49
560.18  650.59  90.41
378.39  414.20  35.81
642.80  535.05  -107.75
660.07  564.95  -95.12
737.34  755.38  18.04
530.96  484.96  -46.00
474.72  396.15  -78.57
515.17  477.79  -37.38
442.99  545.89  102.90
392.10  385.91  -6.19
385.37  401.76  16.38
695.67  544.85  -150.81
438.29  423.30  -14.99
748.09  575.82  -172.27
594.06  670.65  76.59
635.74  692.27  56.53
600.06  426.56  -173.50
636.36  472.74  -163.62
605.96  592.17  -13.79
373.86  434.15  60.30
413.48  426.36  12.89
396.53  418.55  22.02
620.30  533.13  -87.18
534.14  968.27  434.13
522.69  497.95  -24.74
519.29  561.98  42.69
411.92  385.97  -25.95
476.96  486.47  9.51
680.76  808.34  127.59
827.10  821.66  -5.44
407.59  516.66  109.06
477.70  432.55  -45.15
861.91  767.41  -94.50
421.07  380.40  -40.67
533.71  517.81  -15.90
840.09  803.14  -36.95
488.63  447.06  -41.58
557.40  636.68  79.28
549.41  567.09  17.68
502.75  497.89  -4.86
526.02  583.93  57.91
366.45  408.59  42.14
677.55  609.73  -67.82
425.72  460.26  34.54
677.33  522.46  -154.87
741.65  821.31  79.66
513.63  524.11  10.49
635.91  616.88  -19.02
582.78  629.00  46.22
533.97  679.65  145.68
474.74  441.89  -32.85
507.27  415.44  -91.84
685.56  522.60  -162.96
566.84  405.13  -161.71
565.86  539.13  -26.73
942.20  815.71  -126.49
634.51  636.36  1.85
660.28  535.82  -124.47
559.25  468.43  -90.82
377.70  488.27  110.57
605.61  638.65  33.04
535.78  446.99  -88.80
417.12  465.72  48.60
510.32  424.33  -85.99
520.28  558.64  38.36
409.54  442.11  32.57
709.10  559.13  -149.98
463.09  491.52  28.43
335.90  434.62  98.72
791.18  551.18  -239.99
742.92  828.23  85.31
981.83  836.67  -145.16
544.98  527.56  -17.43
695.61  622.99  -72.62
403.07  411.48  8.41
536.36  548.44  12.07
907.64  1083.16  175.52
501.45  478.59  -22.86
562.15  626.03  63.87
523.54  552.40  28.86
371.29  423.37  52.09
849.68  927.39  77.71
644.48  745.88  101.41
647.53  566.55  -80.98
649.69  564.58  -85.11
424.69  397.61  -27.08
379.72  430.19  50.47
411.12  397.31  -13.81
400.54  421.84  21.30
456.49  556.75  100.26
454.19  402.32  -51.88
635.68  541.73  -93.95
524.65  571.43  46.78
694.26  478.66  -215.61
554.13  492.60  -61.53
499.82  487.56  -12.26
964.36  849.85  -114.51
479.55  484.35  4.79
371.15  394.24  23.09
621.58  695.35  73.77
721.92  870.21  148.29
357.86  408.55  50.69
546.28  583.74  37.47
465.15  440.17  -24.98
897.83  556.24  -341.60
634.26  683.40  49.14
408.67  402.01  -6.66
743.30  520.10  -223.21
506.55  392.72  -113.83
405.57  429.40  23.83
544.35  625.37  81.02
866.48  944.65  78.16
442.62  403.47  -39.15
425.46  505.64  80.18
623.21  615.39  -7.81
539.50  609.05  69.55
841.62  918.50  76.89
390.90  434.59  43.69
527.68  514.90  -12.78
383.12  431.91  48.80
806.02  876.83  70.80
468.02  457.44  -10.58
733.91  776.81  42.90
365.20  410.29  45.09
397.64  454.61  56.96
2124.97  1966.19  -158.78
373.34  479.07  105.73
389.44  411.26  21.82
511.44  515.46  4.02
393.60  459.88  66.27
411.42  465.56  54.14
475.45  411.17  -64.28
453.95  551.91  97.96
420.31  419.76  -0.55
480.29  469.72  -10.57
484.62  494.72  10.10
469.01  492.07  23.06
441.17  462.50  21.34
356.05  396.81  40.76
446.10  522.05  75.95
433.87  432.52  -1.35
1547.00  1485.27  -61.73
1018.40  826.20  -192.20
650.59  780.62  130.03
438.48  508.22  69.74
493.09  506.04  12.95
1108.24  947.24  -161.00
394.61  416.35  21.74
477.22  511.45  34.22
445.88  508.13  62.25
614.07  552.31  -61.76
1228.55  952.05  -276.50
405.44  392.87  -12.58
390.07  414.52  24.45
458.24  447.52  -10.73
526.88  591.77  64.89
397.90  400.39  2.50
506.56  472.37  -34.18
557.34  586.84  29.49
456.04  517.68  61.65
496.15  522.82  26.67
349.02  397.41  48.39
397.20  412.74  15.54
670.54  578.98  -91.56
447.25  486.38  39.13
571.81  521.25  -50.56
553.78  664.70  110.92
366.11  428.08  61.96
568.26  591.27  23.02
562.65  490.69  -71.97
587.50  476.15  -111.35
456.37  467.45  11.08
518.06  469.70  -48.37
481.30  431.83  -49.47
444.71  459.69  14.97
448.87  454.10  5.23
365.95  410.20  44.25
420.91  481.60  60.69
1408.12  1194.93  -213.19
498.38  507.50  9.12
636.77  581.55  -55.22
415.66  426.27  10.61
482.40  481.54  -0.86
496.78  543.66  46.89
409.44  416.29  6.85
549.97  568.56  18.59
612.88  700.68  87.80
398.04  403.31  5.28
443.52  435.44  -8.07
402.76  420.21  17.45
462.01  470.44  8.43
427.32  419.08  -8.24
417.31  432.89  15.58
351.83  395.65  43.82
439.18  495.96  56.79
630.93  690.22  59.29
539.59  503.82  -35.78
580.93  673.20  92.27
475.94  418.59  -57.35
925.51  1181.77  256.26
486.72  386.99  -99.73
350.32  395.62  45.30
609.69  464.28  -145.41
386.09  392.04  5.96
401.26  446.71  45.45
718.62  615.89  -102.73
469.82  534.18  64.36
721.91  545.74  -176.17
444.02  416.09  -27.93
407.17  385.78  -21.39
462.34  514.20  51.86
539.09  442.83  -96.26
446.92  442.34  -4.58
1134.24  953.99  -180.24
452.41  542.02  89.61
398.67  390.01  -8.67
601.40  594.75  -6.65
704.80  756.72  51.91
696.39  810.22  113.83
452.51  491.48  38.97
575.73  476.94  -98.79
518.65  500.47  -18.18
402.05  429.58  27.53
410.15  466.12  55.98
1236.69  870.96  -365.73
595.14  572.29  -22.85
397.97  385.95  -12.02
564.69  482.48  -82.21
520.94  533.52  12.58
497.03  468.64  -28.40
899.76  808.19  -91.57
397.86  397.34  -0.52
692.27  726.27  34.00
643.30  652.25  8.94
612.65  684.37  71.72
840.25  759.34  -80.91
602.92  683.72  80.80
461.35  491.77  30.42
509.31  557.44  48.13
494.11  565.63  71.52
433.68  476.44  42.76
394.13  399.03  4.90
434.74  416.41  -18.32
420.81  387.12  -33.69
380.42  388.28  7.86
411.39  413.98  2.59
711.72  635.81  -75.90
571.92  640.30  68.38
420.00  387.21  -32.78
398.55  684.23  285.69
583.64  541.56  -42.08
676.69  503.21  -173.49
664.41  767.00  102.59
372.75  385.23  12.48
379.44  414.43  34.99
637.39  472.99  -164.41
418.30  446.80  28.51
654.09  619.73  -34.35
597.45  452.13  -145.32
639.98  563.94  -76.04
456.98  435.84  -21.14
565.88  618.81  52.93
404.52  515.95  111.43
451.61  409.08  -42.53
670.88  831.08  160.20
524.69  588.03  63.34
414.37  469.08  54.71
622.78  485.26  -137.52
571.98  676.23  104.25
1273.86  928.03  -345.83
636.77  652.29  15.52
364.82  423.94  59.11
479.95  511.30  31.35
450.54  510.83  60.29
415.59  432.76  17.17
433.27  456.73  23.46
1258.89  1336.87  77.98
496.15  544.25  48.10
843.77  599.65  -244.12
396.42  441.32  44.90
781.21  829.83  48.62
406.57  492.40  85.83
476.00  495.04  19.03
459.92  472.16  12.25
455.47  485.14  29.67
513.06  447.59  -65.47
405.14  448.52  43.38
537.80  660.49  122.69
425.36  491.78  66.42
535.34  391.52  -143.82
431.83  575.71  143.88
411.00  387.30  -23.70
429.28  445.06  15.78
493.30  638.26  144.96
399.51  460.26  60.75
471.64  500.29  28.65
586.19  517.44  -68.75
686.77  745.06  58.29
639.99  615.01  -24.98
418.84  398.27  -20.57
647.02  678.50  31.49
362.53  420.65  58.12
419.36  427.00  7.64
474.42  517.76  43.34
617.92  639.15  21.22
638.64  663.93  25.28
810.88  894.46  83.58
563.65  629.02  65.37
363.90  408.33  44.43
469.68  489.03  19.35
518.26  565.35  47.09
457.24  436.75  -20.49
590.57  589.33  -1.24
1142.96  1191.96  49.00
395.50  399.17  3.66
469.82  537.90  68.09
473.78  443.36  -30.42
409.29  413.47  4.18
592.40  503.68  -88.72
437.89  494.54  56.64
381.32  415.03  33.71
374.79  388.70  13.91
372.72  382.97  10.25
