# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
511.38  467.81  -43.56
594.74  658.50  63.75
540.81  643.32  102.51
908.98  776.96  -132.02
475.90  667.88  191.98
449.94  436.02  -13.92
441.01  438.08  -2.93
463.00  427.43  -35.57
447.07  533.64  86.57
491.62  570.12  78.50
491.00  426.38  -64.62
543.13  569.28  26.15
514.54  460.12  -54.42
719.45  805.17  85.72
524.35  552.64  28.29
611.89  594.12  -17.77
379.64  425.49  45.85
350.49  418.68  68.19
886.44  601.25  -285.20
438.69  471.41  32.71
627.83  547.60  -80.23
435.00  447.20  12.20
489.06  525.96  36.89
370.47  466.86  96.39
566.93  596.57  29.64
712.91  811.00  98.09
489.84  449.99  -39.84
860.22  751.91  -108.31
477.15  423.93  -53.21
658.47  695.62  37.14
458.90  480.90  22.00
416.25  396.52  -19.73
614.64  532.42  -82.23
682.38  639.36  -43.02
527.35  434.76  -92.58
969.99  923.44  -46.54
393.89  447.52  53.63
469.33  543.32  73.99
471.24  458.41  -12.83
369.37  401.37  31.99
552.99  494.72  -58.28
502.94  426.65  -76.29
436.04  442.05  6.01
396.10  450.53  54.43
561.67  489.24  -72.43
580.90  572.06  -8.83
572.50  656.02  83.52
496.22  446.57  -49.65
397.06  425.61  28.56
453.05  520.59  67.54
443.37  467.58  24.21
711.50  628.29  -83.20
500.97  518.16  17.18
348.84  450.26  101.43
413.33  389.72  -23.61
982.92  956.51  -26.41
589.48  830.57  241.10
448.64  436.48  -12.16
571.32  495.21  -76.11
790.73  594.20  -196.53
506.36  464.41  -41.95
485.54  577.29  91.74
455.29  477.70  22.41
534.49  451.08  -83.41
400.31  411.54  11.23
683.34  460.17  -223.17
512.44  486.14  -26.29
820.59  791.39  -29.21
510.29  473.10  -37.19
582.96  441.00  -141.96
605.92  656.90  50.98
418.60  457.00  38.40
365.49  412.19  46.70
764.52  621.28  -143.24
481.97  527.31  45.34
357.62  455.04  97.42
402.74  531.76  129.02
491.06  539.03  47.97
808.92  700.99  -107.94
604.35  561.77  -42.58
431.83  454.98  23.15
480.78  397.64  -83.14
569.82  568.17  -1.65
742.60  695.83  -46.76
365.55  392.73  27.17
433.94  521.05  87.11
711.94  652.57  -59.37
448.96  643.34  194.39
502.05  477.93  -24.12
763.03  487.36  -275.67
398.99  396.02  -2.98
751.40  747.74  -3.67
406.27  431.90  25.63
806.55  605.44  -201.11
389.74  425.08  35.34
538.28  450.89  -87.39
749.29  552.94  -196.35
355.40  382.05  26.66
883.96  800.88  -83.08
647.53  493.30  -154.24
457.62  466.57  8.96
459.38  479.89  20.51
430.33  403.79  -26.54
408.37  583.83  175.46
480.12  531.17  51.05
457.38  457.95  0.57
836.83  435.33  -401.50
803.54  722.61  -80.93
497.63  472.80  -24.82
375.97  393.41  17.44
468.33  407.25  -61.08
500.35  560.81  60.46
389.14  383.36  -5.77
453.83  450.58  -3.24
483.50  550.27  66.77
926.08  942.14  16.06
458.74  428.44  -30.30
453.37  483.45  30.08
775.92  573.82  -202.10
506.09  450.32  -55.77
642.17  707.17  65.00
391.59  477.95  86.36
365.59  385.62  20.03
733.48  905.93  172.45
850.07  939.21  89.14
924.30  966.72  42.41
543.42  427.16  -116.26
464.96  433.46  -31.49
837.71  978.52  140.81
487.57  477.50  -10.06
563.32  425.18  -138.15
398.48  447.66  49.18
406.53  460.44  53.92
401.25  434.88  33.64
784.85  764.01  -20.84
376.01  420.14  44.14
587.12  541.49  -45.63
481.48  383.88  -97.60
716.45  629.03  -87.43
426.34  385.35  -40.99
498.60  416.25  -82.34
356.79  374.78  17.99
465.92  416.06  -49.85
393.90  465.79  71.89
588.51  594.98  6.47
391.15  409.47  18.33
473.26  427.35  -45.91
835.17  785.76  -49.40
485.10  470.19  -14.91
400.08  458.80  58.72
801.65  733.45  -68.20
509.37  528.46  19.09
382.60  419.41  36.81
454.46  455.66  1.19
535.97  645.76  109.80
678.51  676.43  -2.08
488.02  469.63  -18.40
470.49  470.78  0.29
433.77  452.00  18.22
800.41  641.44  -158.97
505.87  461.41  -44.46
396.61  444.80  48.19
514.91  508.31  -6.60
393.24  403.80  10.56
527.99  473.15  -54.85
458.97  425.61  -33.36
1066.98  912.53  -154.44
409.66  404.74  -4.92
834.05  757.42  -76.63
576.96  572.12  -4.85
527.63  391.20  -136.43
498.39  505.74  7.35
400.06  396.69  -3.37
930.53  548.24  -382.29
478.51  451.72  -26.79
390.75  413.42  22.67
420.40  403.24  -17.16
1012.18  670.83  -341.35
647.79  759.15  111.36
628.90  519.61  -109.30
558.78  523.52  -35.25
517.16  510.67  -6.49
356.19  384.56  28.37
365.95  399.75  33.81
570.33  615.55  45.22
406.13  426.53  20.39
374.06  442.75  68.69
689.19  760.81  71.62
483.30  490.83  7.53
811.87  918.78  106.91
382.89  390.83  7.94
640.73  534.47  -106.26
426.98  472.81  45.83
570.54  674.31  103.78
492.26  575.89  83.63
419.20  455.74  36.54
412.90  421.28  8.38
2051.41  1576.17  -475.24
605.91  485.78  -120.13
431.17  513.87  82.71
1192.82  1022.47  -170.35
380.73  387.90  7.17
544.41  555.90  11.49
859.90  768.17  -91.73
418.01  543.81  125.80
518.26  514.56  -3.70
545.24  488.95  -56.29
660.57  502.23  -158.34
494.89  483.54  -11.35
802.96  727.57  -75.39
437.31  458.24  20.93
549.65  648.21  98.56
608.27  485.15  -123.12
799.97  712.82  -87.16
384.57  424.54  39.96
616.56  508.97  -107.60
737.34  835.91  98.56
369.89  398.08  28.19
613.45  545.41  -68.04
930.54  1095.21  164.66
488.91  541.95  53.04
720.91  731.44  10.53
772.67  767.80  -4.87
357.33  386.39  29.06
631.09  468.54  -162.55
456.61  452.21  -4.40
416.70  387.23  -29.46
498.96  576.09  77.12
378.84  451.09  72.26
420.87  442.15  21.28
648.98  696.90  47.92
409.30  425.33  16.03
613.01  679.11  66.10
348.54  407.51  58.97
450.70  411.98  -38.72
858.73  889.77  31.04
744.55  690.57  -53.99
490.46  505.93  15.47
462.18  512.80  50.62
649.03  843.51  194.48
425.98  478.82  52.85
491.48  506.24  14.77
598.74  626.78  28.04
450.04  433.99  -16.04
704.26  768.06  63.80
399.38  426.97  27.59
441.20  408.18  -33.02
419.61  484.36  64.76
434.18  522.34  88.16
439.74  429.79  -9.95
421.57  413.97  -7.61
374.69  396.07  21.39
548.92  527.79  -21.13
369.16  449.34  80.18
458.68  493.32  34.64
580.42  512.54  -67.88
390.34  381.10  -9.25
608.49  746.49  138.00
799.22  862.78  63.56
910.87  519.39  -391.48
553.06  546.69  -6.36
413.52  420.79  7.27
944.67  976.92  32.24
500.17  596.70  96.53
496.03  436.28  -59.75
500.32  400.97  -99.35
392.87  406.51  13.64
460.42  518.07  57.65
733.28  709.79  -23.49
918.71  839.44  -79.27
404.85  399.12  -5.72
504.38  425.30  -79.08
891.17  724.29  -166.88
440.63  387.24  -53.39
387.54  436.75  49.20
458.83  573.03  114.20
580.06  501.87  -78.19
362.23  429.26  67.03
563.25  560.85  -2.40
1081.25  1177.72  96.47
1009.84  722.20  -287.64
599.61  473.86  -125.74
462.01  466.98  4.97
407.80  418.21  10.41
680.19  647.58  -32.61
594.91  565.33  -29.57
544.71  505.03  -39.68
514.78  510.53  -4.24
1001.26  894.81  -106.45
553.03  547.40  -5.62
559.83  479.88  -79.96
430.65  425.91  -4.74
356.09  397.94  41.85
577.23  550.22  -27.01
358.10  386.00  27.90
433.58  410.97  -22.61
415.35  427.35  12.00
437.39  415.77  -21.62
481.00  497.61  16.61
556.98  553.73  -3.25
398.78  400.62  1.84
788.87  849.46  60.59
427.03  462.23  35.20
683.54  587.10  -96.45
872.12  910.42  38.30
438.31  507.49  69.18
747.44  485.36  -262.08
498.83  574.22  75.39
452.79  387.99  -64.80
812.84  673.66  -139.18
633.53  561.94  -71.59
611.00  575.74  -35.26
406.62  430.36  23.74
483.83  490.80  6.97
529.36  624.79  95.43
421.00  472.95  51.95
544.21  563.38  19.17
421.31  453.51  32.21
425.39  391.26  -34.13
499.17  499.76  0.59
557.98  490.86  -67.11
396.73  391.36  -5.37
462.19  464.78  2.60
454.34  522.60  68.26
570.06  633.83  63.76
950.53  916.33  -34.20
368.43  429.76  61.33
371.03  434.84  63.81
437.85  435.47  -2.39
366.44  414.75  48.31
1090.83  1186.52  95.69
440.70  395.12  -45.59
904.50  758.18  -146.32
378.89  392.63  13.74
807.20  570.71  -236.49
608.09  567.76  -40.33
390.40  407.16  16.76
810.40  616.53  -193.87
382.06  380.25  -1.81
370.72  407.96  37.24
414.01  444.70  30.69
565.33  695.37  130.03
556.35  550.63  -5.72
857.43  860.44  3.01
538.53  456.75  -81.78
600.86  642.24  41.38
684.12  805.31  121.19
615.33  685.10  69.76
385.79  483.24  97.45
532.35  593.80  61.45
430.30  433.20  2.89
413.08  420.33  7.26
394.22  418.65  24.42
1360.28  1499.48  139.20
445.41  434.94  -10.47
397.85  427.18  29.33
807.48  946.98  139.50
512.07  415.03  -97.04
812.21  653.11  -159.10
879.52  742.62  -136.91
571.42  556.34  -15.09
665.73  590.34  -75.39
699.72  769.20  69.48
681.60  547.49  -134.10
336.78  385.74  48.96
412.82  441.02  28.21
748.26  849.94  101.68
494.19  604.25  110.05
638.66  450.12  -188.54
916.97  919.70  2.73
465.35  472.99  7.65
626.49  515.54  -110.95
659.77  745.87  86.09
434.60  460.89  26.30
507.52  516.04  8.52
369.21  389.28  20.07
1042.16  870.52  -171.64
600.58  480.45  -120.14
558.01  561.28  3.27
372.65  382.56  9.91
678.13  517.28  -160.85
477.34  472.60  -4.74
620.96  672.84  51.88
517.68  550.56  32.88
486.23  484.09  -2.14
573.63  513.52  -60.11
513.68  481.90  -31.78
627.18  520.57  -106.61
361.89  410.48  48.59
385.60  419.66  34.06
507.37  487.42  -19.95
562.15  482.86  -79.30
456.16  469.08  12.93
459.18  485.69  26.52
379.97  393.61  13.63
455.26  536.77  81.51
662.30  631.37  -30.94
372.25  436.31  64.06
390.52  401.68  11.16
354.55  489.52  134.96
675.99  714.10  38.11
480.84  500.17  19.33
381.67  390.32  8.65
637.50  651.70  14.20
781.63  859.11  77.49
417.17  484.13  66.96
378.51  378.48  -0.03
539.60  520.23  -19.37
580.57  585.90  5.33
757.80  485.00  -272.80
837.16  475.30  -361.86
461.52  449.99  -11.53
893.39  975.47  82.09
585.88  548.00  -37.87
511.65  569.07  57.42
533.49  487.09  -46.40
515.53  459.64  -55.88
422.27  383.33  -38.95
730.36  502.31  -228.06
373.04  387.61  14.57
438.14  458.97  20.83
359.55  405.90  46.35
640.52  537.50  -103.02
666.36  565.08  -101.28
409.37  410.52  1.15
373.96  405.35  31.39
514.22  467.21  -47.01
494.75  517.41  22.66
417.77  391.10  -26.67
383.97  418.82  34.85
751.16  450.30  -300.86
1302.04  934.70  -367.34
433.84  464.59  30.75
479.79  512.89  33.09
392.62  404.91  12.29
813.78  824.24  10.47
813.21  882.83  69.62
438.40  483.81  45.41
361.32  390.69  29.37
533.58  512.84  -20.74
580.17  491.75  -88.43
348.29  411.89  63.60
514.13  596.72  82.59
445.22  398.15  -47.07
626.75  619.29  -7.46
554.89  482.41  -72.48
615.34  699.42  84.08
426.49  554.74  128.25
723.76  743.48  19.73
421.84  401.36  -20.47
379.68  448.68  69.00
552.43  473.97  -78.46
900.03  977.96  77.93
527.93  555.94  28.02
862.44  764.65  -97.78
362.03  392.54  30.51
662.08  754.01  91.93
628.18  675.14  46.96
526.59  527.43  0.84
584.01  516.91  -67.10
460.23  529.74  69.51
851.06  714.96  -136.10
723.90  505.98  -217.92
391.28  409.54  18.26
515.01  543.77  28.77
630.74  671.38  40.64
396.37  387.33  -9.04
349.30  381.90  32.60
797.10  641.00  -156.09
397.60  424.39  26.79
506.25  508.38  2.13
675.01  703.99  28.97
480.87  499.41  18.53
681.76  722.85  41.09
628.59  698.31  69.72
800.32  709.80  -90.52
527.32  510.44  -16.88
422.26  393.73  -28.53
426.69  438.37  11.68
639.57  653.15  13.58
514.25  466.45  -47.80
416.14  411.72  -4.42
378.30  426.61  48.32
504.73  424.78  -79.95
1072.58  1301.00  228.41
528.24  568.15  39.91
812.63  852.27  39.64
768.52  725.08  -43.44
639.04  629.93  -9.11
816.63  749.68  -66.96
564.52  623.76  59.24
384.82  384.89  0.08
414.53  502.18  87.66
617.15  699.67  82.51
616.78  555.14  -61.64
510.87  455.77  -55.10
464.61  440.24  -24.37
557.73  532.39  -25.34
508.15  620.40  112.25
701.21  717.78  16.56
359.09  408.74  49.65
576.56  604.66  28.10
528.29  495.08  -33.21
475.98  417.01  -58.97
381.51  438.86  57.34
591.09  552.17  -38.91
462.84  543.70  80.87
567.90  592.17  24.27
1613.61  1427.06  -186.55
874.50  940.22  65.72
582.85  447.69  -135.16
450.08  472.51  22.43
515.24  622.36  107.12
358.26  418.00  59.74
460.35  561.55  101.20
1127.24  861.51  -265.72
420.71  410.77  -9.94
415.20  392.01  -23.19
473.91  511.35  37.44
389.12  487.30  98.18
404.51  394.60  -9.91
766.16  543.01  -223.15
522.22  591.30  69.07
453.77  512.25  58.48
494.08  541.15  47.07
810.83  860.46  49.63
429.02  433.62  4.60
354.83  392.52  37.69
756.58  760.29  3.71
391.80  383.61  -8.19
380.43  437.75  57.31
436.12  417.24  -18.87
410.74  385.37  -25.37
448.43  451.26  2.83
509.21  541.88  32.66
641.90  495.70  -146.20
631.11  516.48  -114.64
711.46  629.39  -82.07
455.86  488.26  32.41
404.36  455.50  51.14
1071.05  500.03  -571.02
377.99  480.60  102.61
378.65  469.20  90.55
454.39  448.25  -6.13
393.40  397.51  4.11
533.99  548.08  14.09
872.37  764.93  -107.44
424.48  422.28  -2.20
583.27  555.78  -27.50
543.45  462.29  -81.16
648.13  659.49  11.36
473.54  530.77  57.23
458.19  521.69  63.50
843.27  760.41  -82.86
439.95  509.91  69.97
451.17  425.99  -25.18
419.90  392.35  -27.55
472.69  435.55  -37.13
534.87  552.23  17.35
487.40  425.79  -61.61
424.81  509.10  84.29
461.13  564.91  103.78
480.97  509.97  29.00
698.36  613.68  -84.68
378.12  415.46  37.34
406.29  414.17  7.88
474.30  492.46  18.16
817.38  886.33  68.95
691.15  679.16  -11.98
404.67  441.55  36.88
483.35  543.79  60.45
435.99  432.41  -3.58
464.08  519.20  55.11
492.06  502.64  10.58
370.62  391.38  20.76
469.42  520.82  51.41
479.30  646.69  167.40
357.15  399.45  42.29
529.36  474.81  -54.55
739.09  630.43  -108.66
388.32  411.51  23.19
1041.62  887.78  -153.84
420.44  434.19  13.75
672.85  555.58  -117.27
402.09  430.21  28.11
477.11  419.49  -57.61
788.60  916.17  127.57
514.16  545.85  31.69
402.11  436.51  34.39
386.22  383.06  -3.16
535.73  501.83  -33.90
732.79  590.34  -142.45
399.33  394.12  -5.21
686.29  584.88  -101.41
447.01  501.33  54.32
404.39  397.21  -7.17
489.97  490.06  0.09
778.80  563.98  -214.83
902.14  801.35  -100.79
454.86  435.52  -19.34
422.05  400.81  -21.24
401.14  470.84  69.70
466.97  410.84  -56.13
462.03  441.38  -20.66
591.14  598.96  7.83
647.07  479.40  -167.67
623.79  648.84  25.05
742.97  728.66  -14.31
672.42  489.21  -183.21
971.64  860.44  -111.20
817.86  881.26  63.41
475.55  537.50  61.95
1222.53  1070.20  -152.33
490.04  438.95  -51.09
586.79  521.29  -65.50
350.03  397.98  47.94
358.47  526.08  167.61
416.90  422.04  5.14
481.37  483.02  1.66
990.32  808.50  -181.82
473.89  448.80  -25.09
463.92  457.46  -6.46
576.49  658.72  82.22
516.09  486.78  -29.31
402.49  402.90  0.41
449.31  462.33  13.02
413.83  534.70  120.87
438.82  456.08  17.26
394.36  396.89  2.53
498.72  567.49  68.77
405.85  465.68  59.82
445.41  515.52  70.11
641.54  612.67  -28.87
417.94  454.77  36.83
475.72  452.50  -23.22
624.90  513.40  -111.50
678.20  764.56  86.36
590.41  455.84  -134.57
562.55  479.42  -83.13
892.05  913.14  21.09
362.21  419.53  57.32
842.17  641.81  -200.37
472.69  502.05  29.35
475.53  450.54  -24.99
427.69  475.86  48.17
348.51  466.76  118.25
340.92  389.49  48.57
644.84  719.16  74.32
631.55  543.63  -87.93
448.19  527.54  79.35
453.30  436.97  -16.33
616.82  609.11  -7.71
488.38  446.24  -42.14
381.52  413.23  31.70
562.87  501.44  -61.43
608.31  506.72  -101.59
399.45  420.41  20.96
449.07  425.97  -23.10
361.94  412.02  50.09
538.93  596.77  57.84
599.08  497.15  -101.93
649.49  422.60  -226.89
964.18  777.82  -186.36
411.12  405.70  -5.42
615.10  574.51  -40.59
529.84  577.28  47.44
414.09  423.06  8.97
469.57  527.72  58.14
364.95  408.45  43.49
969.42  961.20  -8.22
487.59  523.11  35.51
348.57  385.05  36.49
588.07  590.47  2.40
908.63  1008.04  99.41
695.90  569.78  -126.12
424.38  387.41  -36.97
749.68  752.93  3.25
462.26  523.97  61.70
478.27  424.96  -53.31
695.24  726.86  31.62
465.93  419.74  -46.19
354.19  382.46  28.27
448.64  438.25  -10.39
970.41  979.99  9.58
799.85  727.34  -72.51
634.02  753.86  119.84
454.17  426.11  -28.06
355.50  397.46  41.96
688.03  703.41  15.38
506.52  573.69  67.17
1110.55  989.40  -121.15
457.30  407.45  -49.84
411.18  382.66  -28.51
406.70  429.02  22.32
550.66  475.09  -75.57
616.21  600.48  -15.74
447.81  434.79  -13.02
373.62  386.73  13.11
643.10  509.07  -134.03
606.35  553.14  -53.21
376.19  418.96  42.78
401.35  409.18  7.83
425.14  421.69  -3.45
498.62  509.54  10.92
535.52  395.73  -139.79
607.14  518.02  -89.11
431.32  431.94  0.63
450.84  400.94  -49.90
915.07  969.45  54.37
743.03  751.63  8.60
475.53  434.59  -40.94
468.64  508.28  39.64
376.69  417.01  40.32
578.26  592.94  14.69
447.48  499.51  52.03
561.16  492.85  -68.31
371.43  451.72  80.29
368.42  394.71  26.29
397.99  432.81  34.82
483.98  544.44  60.47
520.71  595.15  74.44
549.49  445.11  -104.37
647.72  544.98  -102.73
402.86  430.77  27.91
601.70  655.64  53.94
650.96  818.03  167.07
516.66  541.02  24.36
354.27  454.72  100.45
522.91  510.67  -12.24
522.89  568.73  45.85
524.79  515.41  -9.38
482.52  470.10  -12.42
813.75  621.19  -192.56
560.14  669.98  109.84
670.19  658.37  -11.83
583.57  585.66  2.09
560.50  548.95  -11.55
376.86  435.55  58.69
456.39  467.49  11.10
448.59  510.99  62.40
509.28  578.39  69.10
396.12  415.67  19.55
631.69  493.50  -138.19
443.09  422.65  -20.44
412.25  439.41  27.16
735.55  837.00  101.45
416.20  398.04  -18.15
518.70  536.92  18.22
507.01  555.99  48.98
390.90  444.17  53.27
516.70  444.33  -72.37
403.58  430.04  26.45
393.95  475.55  81.60
457.48  487.56  30.08
557.30  540.68  -16.62
408.46  413.60  5.14
442.96  521.58  78.61
614.26  601.65  -12.61
597.81  511.33  -86.48
559.23  516.87  -42.36
605.47  669.12  63.65
505.64  413.24  -92.40
910.94  1135.73  224.79
537.15  474.96  -62.20
669.04  745.15  76.11
529.29  517.99  -11.30
467.81  494.82  27.01
973.38  844.73  -128.64
506.81  421.78  -85.03
513.87  436.90  -76.97
407.63  433.36  25.73
582.23  599.08  16.85
364.18  403.52  39.34
449.74  448.60  -1.15
388.28  385.97  -2.31
665.02  578.05  -86.97
460.15  470.88  10.74
421.41  462.76  41.34
419.49  432.82  13.33
386.08  409.09  23.01
407.16  416.39  9.23
476.03  448.09  -27.94
678.77  676.44  -2.33
401.45  440.27  38.83
591.97  516.65  -75.32
424.82  426.98  2.16
501.31  575.40  74.10
984.36  968.87  -15.49
476.02  568.20  92.18
605.76  661.50  55.74
427.81  417.61  -10.20
377.46  459.24  81.78
452.69  525.21  72.52
343.06  388.70  45.64
401.61  433.04  31.42
822.62  825.34  2.72
546.55  482.07  -64.48
1072.89  1075.18  2.29
705.05  757.84  52.79
477.49  519.62  42.12
426.35  531.37  105.02
866.49  894.17  27.68
454.15  429.59  -24.56
359.39  418.64  59.24
545.67  478.06  -67.61
555.11  540.35  -14.77
956.23  1201.92  245.70
468.43  408.38  -60.05
377.63  403.39  25.77
920.59  784.56  -136.03
676.04  587.86  -88.18
530.71  557.61  26.90
1039.41  530.17  -509.24
500.45  501.39  0.94
455.10  481.90  26.80
619.38  595.41  -23.97
398.62  411.43  12.81
545.70  405.17  -140.53
547.21  550.40  3.19
373.34  401.87  28.53
1101.35  874.33  -227.02
398.80  475.00  76.21
396.46  421.34  24.88
396.55  427.44  30.89
569.85  473.25  -96.60
397.70  483.02  85.31
388.98  428.17  39.19
344.59  402.46  57.88
464.76  555.19  90.44
636.90  639.48  2.59
485.69  512.58  26.89
447.85  458.87  11.02
412.09  473.10  61.01
808.05  766.48  -41.58
882.47  902.83  20.36
581.25  641.11  59.85
411.37  431.00  19.64
370.85  386.92  16.06
357.37  382.25  24.87
1264.22  1430.86  166.65
502.19  499.18  -3.01
444.94  405.02  -39.92
423.45  489.81  66.36
501.21  449.18  -52.04
1423.53  1365.19  -58.34
472.25  525.66  53.42
480.86  400.52  -80.34
354.34  405.26  50.93
393.12  435.17  42.05
1291.60  1016.09  -275.51
391.16  439.38  48.22
592.98  644.11  51.12
388.77  378.70  -10.08
457.89  531.10  73.20
389.67  427.99  38.32
558.05  644.12  86.07
936.18  872.84  -63.34
405.73  435.95  30.22
513.89  509.15  -4.74
359.10  455.62  96.52
360.66  397.89  37.23
459.18  523.90  64.72
857.83  1003.87  146.04
369.14  411.02  41.88
516.28  473.80  -42.48
385.96  397.00  11.04
1374.27  1130.38  -243.89
424.82  417.87  -6.95
578.80  555.55  -23.25
677.02  515.83  -161.19
554.14  520.98  -33.16
545.54  419.10  -126.45
387.63  449.63  62.00
509.07  571.16  62.09
350.07  380.53  30.46
731.63  500.03  -231.60
547.42  635.06  87.64
607.44  676.50  69.07
542.17  414.82  -127.35
418.37  419.14  0.77
520.10  521.53  1.42
382.62  394.28  11.66
524.20  561.29  37.09
421.80  467.85  46.05
403.53  402.71  -0.82
576.05  739.04  162.99
621.18  592.42  -28.76
583.38  663.67  80.29
425.23  445.88  20.65
486.29  581.03  94.74
480.84  529.99  49.15
761.79  741.04  -20.75
1156.73  820.90  -335.83
433.70  461.44  27.74
803.64  487.37  -316.28
427.48  448.36  20.88
579.80  534.54  -45.25
553.85  526.76  -27.09
539.39  552.30  12.92
355.16  411.33  56.17
790.53  976.93  186.40
569.15  614.50  45.35
523.11  568.09  44.98
470.15  470.23  0.08
458.33  400.37  -57.96
789.28  774.63  -14.65
369.36  403.18  33.82
781.59  672.07  -109.52
673.57  794.58  121.02
446.83  421.61  -25.22
487.33  481.77  -5.56
454.18  514.12  59.94
604.48  576.37  -28.10
668.80  808.71  139.91
529.14  492.66  -36.48
499.06  452.78  -46.27
444.40  420.29  -24.11
517.37  459.78  -57.59
643.57  717.00  73.43
414.61  462.53  47.91
819.70  778.26  -41.44
581.08  612.98  31.90
414.45  481.51  67.05
362.30  396.77  34.47
678.21  504.80  -173.41
559.67  612.33  52.67
391.00  404.01  13.01
822.61  986.77  164.16
658.54  468.52  -190.02
413.24  409.17  -4.08
481.62  534.82  53.20
1088.77  1036.65  -52.12
501.93  457.82  -44.11
1086.90  902.17  -184.72
685.86  629.81  -56.06
718.13  666.70  -51.43
529.79  482.19  -47.60
752.82  627.26  -125.56
444.13  465.87  21.73
963.06  619.05  -344.00
366.86  420.80  53.94
752.09  697.06  -55.03
522.92  490.46  -32.46
412.05  421.35  9.31
635.32  698.55  63.23
365.52  691.25  325.74
574.88  496.80  -78.08
666.12  702.34  36.23
353.10  600.19  247.08
555.73  561.46  5.72
449.78  476.72  26.94
747.41  724.18  -23.24
711.68  551.92  -159.76
517.98  492.83  -25.15
431.03  429.98  -1.05
485.10  450.16  -34.93
1180.32  1180.15  -0.17
433.19  729.01  295.83
464.87  392.31  -72.56
475.90  476.41  0.51
636.86  685.61  48.75
696.54  602.77  -93.76
701.85  775.97  74.12
434.81  426.89  -7.92
512.05  530.69  18.63
440.72  468.74  28.01
752.40  628.58  -123.83
502.58  522.86  20.29
1033.18  666.24  -366.94
496.09  456.25  -39.85
370.72  385.88  15.16
441.69  509.33  67.64
640.05  660.28  20.23
639.72  816.02  176.30
547.84  564.76  16.92
431.41  421.44  -9.97
382.36  387.64  5.29
980.73  866.57  -114.15
532.26  416.07  -116.19
512.92  501.19  -11.74
439.86  474.09  34.23
441.11  491.98  50.87
999.86  944.11  -55.75
855.37  1059.88  204.52
433.21  505.52  72.31
430.44  547.11  116.67
620.34  487.38  -132.96
641.05  565.60  -75.45
333.66  422.55  88.89
582.14  572.77  -9.37
554.76  534.00  -20.76
406.69  407.02  0.33
469.72  462.48  -7.24
345.99  401.90  55.91
405.72  427.89  22.18
425.86  419.10  -6.76
417.04  406.59  -10.46
829.42  898.75  69.33
500.07  510.78  10.72
539.60  580.96  41.36
514.98  632.92  117.93
630.96  448.91  -182.06
495.47  489.37  -6.10
486.80  431.10  -55.70
504.07  475.59  -28.49
459.26  428.44  -30.81
463.42  388.74  -74.68
359.05  443.28  84.23
580.79  696.69  115.90
474.69  532.03  57.34
371.17  383.10  11.93
456.58  483.92  27.34
356.32  395.11  38.79
336.67  401.73  65.06
552.37  529.34  -23.03
564.75  428.67  -136.08
378.47  395.04  16.57
369.60  387.43  17.83
538.32  516.59  -21.73
780.16  824.47  44.32
561.66  517.26  -44.41
487.41  498.22  10.80
444.87  502.01  57.13
443.83  448.74  4.91
399.27  377.35  -21.91
657.30  564.43  -92.87
422.02  513.89  91.87
484.27  493.05  8.78
642.23  623.82  -18.41
657.52  537.54  -119.98
635.28  613.95  -21.33
1028.83  736.01  -292.82
346.80  437.46  90.66
421.65  422.43  0.78
366.24  376.49  10.25
864.43  484.30  -380.13
479.26  401.90  -77.35
565.86  665.75  99.89
486.81  448.70  -38.10
393.96  398.62  4.67
390.52  396.77  6.25
408.03  449.30  41.27
520.56  494.80  -25.76
426.61  440.28  13.67
425.90  452.84  26.94
488.30  432.84  -55.46
373.95  410.49  36.54
370.60  418.21  47.61
535.62  603.79  68.17
383.08  443.50  60.42
652.98  522.70  -130.28
914.55  723.32  -191.23
678.68  577.42  -101.26
834.91  646.94  -187.97
476.73  459.40  -17.33
773.35  792.38  19.04
681.55  626.72  -54.83
484.30  496.64  12.33
435.28  464.90  29.62
404.24  444.51  40.26
607.19  738.34  131.15
601.38  565.32  -36.06
450.76  447.67  -3.09
431.64  493.27  61.63
559.50  520.85  -38.65
753.96  665.99  -87.97
420.86  433.11  12.25
1113.24  1172.68  59.44
367.73  427.50  59.77
391.09  458.34  67.24
659.68  661.25  1.57
436.91  507.62  70.71
461.11  474.31  13.20
837.09  689.73  -147.36
482.42  497.26  14.83
371.36  393.19  21.83
439.18  472.89  33.70
374.50  386.75  12.24
777.67  563.95  -213.72
471.89  452.42  -19.47
665.59  660.21  -5.39
427.17  475.19  48.02
374.55  466.22  91.67
515.74  569.77  54.03
384.03  417.67  33.64
498.18  443.11  -55.07
1084.93  684.47  -400.46
424.40  432.84  8.44
492.74  519.38  26.64
393.98  411.05  17.07
927.66  997.70  70.04
482.33  520.34  38.01
461.28  478.69  17.41
827.37  747.30  -80.07
938.94  1051.61  112.67
643.30  733.53  90.23
496.89  464.59  -32.30
534.04  620.98  86.94
508.61  517.58  8.97
356.86  407.46  50.60
398.16  396.14  -2.02
667.78  647.87  -19.91
506.36  614.70  108.34
434.14  462.44  28.30
553.34  523.94  -29.41
527.01  421.76  -105.25
641.42  675.62  34.19
581.20  415.86  -165.34
689.40  453.78  -235.62
666.75  467.64  -199.11
406.49  386.16  -20.34
609.91  591.61  -18.31
1223.68  1106.43  -117.25
415.23  401.23  -14.01
520.29  560.46  40.16
523.62  421.31  -102.31
376.95  490.57  113.62
